Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000001,0.000218,0.000286,0.000055,0.000023,0.000017,0.000382,0.000018,0.000017,0.012733,0.001847,0.001846,0.000808,0.000001,0.016017,0.000020,0.009743,0.001958,0.000676,0.000226,0.000122,0.000000,0.001442,0.000260,0.000094,0.000045,0.016061,0.016084,0.016103,0.016103,0.649061,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.759887,0.987618,,,0.759887,,1.001391,1.056741,1.257312,,,,,,,,,,0.759887,0.987618,1.001391,1.056741,,0.425414,
3,barn1,DOUBLE,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000219,0.000283,0.000053,0.000022,0.000016,0.000376,0.000017,0.000017,0.013655,0.001863,0.001862,0.000810,0.000001,0.016934,0.000021,0.010397,0.002143,0.000734,0.000244,0.000128,0.000000,0.001450,0.000273,0.000094,0.000045,0.016977,0.016997,0.017017,0.017017,0.649061,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.933716,0.993703,,,,0.933716,0.999195,1.056741,1.309367,,,,,,,,,,0.933716,0.993703,0.999195,1.056741,,0.428659,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000621,0.000866,0.000150,0.000039,0.000022,0.001077,0.000031,0.000030,0.030600,0.004802,0.004801,0.001965,0.000001,0.039122,0.000021,0.023498,0.004685,0.001702,0.000441,0.000219,0.000000,0.003711,0.000822,0.000185,0.000076,0.039165,0.039186,0.039206,0.039206,1.618490,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.244235,0.811207,,1.244235,1.244235,,0.995957,1.024574,1.113707,,,,,,,,,,1.244235,0.811207,0.995957,1.024574,,0.471616,
4,conesQuarterSize,DOUBLE,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000614,0.000861,0.000148,0.000039,0.000021,0.001070,0.000030,0.000029,0.031567,0.004786,0.004785,0.001992,0.000001,0.040089,0.000020,0.024172,0.004900,0.001813,0.000461,0.000227,0.000000,0.003708,0.000826,0.000186,0.000076,0.040131,0.040150,0.040170,0.040170,1.618490,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.250034,0.806449,,1.250034,,1.250034,0.997662,1.024574,1.139407,,,,,,,,,,1.250034,0.806449,0.997662,1.024574,,0.473544,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005914,0.007103,0.001564,0.000212,0.000073,0.008953,0.000105,0.000104,0.261305,0.041686,0.041685,0.014316,0.000001,0.332425,0.000164,0.195442,0.049481,0.011633,0.003829,0.000970,0.000000,0.031226,0.007796,0.002230,0.000447,0.332476,0.332625,0.332706,0.332706,11.309509,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.364954,0.869611,,1.364954,1.364954,,0.998853,1.050040,1.078721,,,,,,,,,,1.364954,0.869611,0.998853,1.050040,,0.496639,
5,conesHalfSize,DOUBLE,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000000,0.005885,0.007097,0.001567,0.000225,0.000073,0.008965,0.000104,0.000102,0.278319,0.041618,0.041616,0.014111,0.000002,0.349057,0.000176,0.207825,0.052812,0.012427,0.004084,0.001141,0.000000,0.031094,0.007845,0.002237,0.000478,0.349107,0.349274,0.349354,0.349354,11.309509,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.311187,0.865626,,1.311187,,1.311187,1.001991,1.050040,1.035323,,,,,,,,,,1.311187,0.865626,1.001991,1.050040,,0.508693,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.012401,0.014524,0.003605,0.000803,0.000147,0.019081,0.000199,0.000198,0.557963,0.089600,0.089597,0.029151,0.000002,0.708696,0.000163,0.419299,0.102370,0.025736,0.008683,0.001980,0.000000,0.067659,0.015983,0.004750,0.001200,0.708748,0.708901,0.708994,0.708994,21.153792,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.310374,0.875072,,1.310374,1.310374,,0.999336,1.022604,1.079707,,,,,,,,,,1.310374,0.875072,0.999336,1.022604,,0.489206,
6,conesFullSizeCropped,DOUBLE,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.012455,0.014515,0.003626,0.000804,0.000148,0.019077,0.000199,0.000198,0.574249,0.089614,0.089611,0.028853,0.000002,0.724733,0.000155,0.430004,0.106416,0.026864,0.008992,0.002051,0.000000,0.067689,0.016041,0.004760,0.001276,0.724782,0.724939,0.725021,0.725021,21.153792,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.293743,0.882641,,1.293743,,1.293743,0.998652,1.022604,1.082357,,,,,,,,,,1.293743,0.882641,0.998652,1.022604,,0.496369,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,32,NEON,192,144,15,0.000000,0.000010,0.000010,0.000008,0.000007,0.000007,0.000032,0.000004,0.000004,0.000305,0.000059,0.000059,0.000017,0.000000,0.000427,0.000007,0.000157,0.000061,0.000031,0.000025,0.000025,0.000000,0.000027,0.000013,0.000011,0.000008,0.000444,0.000451,0.000454,0.000454,0.016257,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.569726,0.625223,1.569726,,1.569726,,1.226503,1.550394,1.582025,1.569726,0.625223,1.226503,1.550394,0.936245,,
0,tsukubaSetHalfSize,HALF,64,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,NEON,192,144,15,0.000000,0.000009,0.000012,0.000010,0.000009,0.000010,0.000042,0.000005,0.000005,0.000533,0.000066,0.000066,0.000020,0.000000,0.000676,0.000010,0.000287,0.000116,0.000051,0.000038,0.000035,0.000000,0.000023,0.000018,0.000014,0.000011,0.000690,0.000700,0.000703,0.000703,0.016257,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.755881,0.634825,1.755881,,,1.755881,1.136232,1.550394,1.839753,1.755881,0.634825,1.136232,1.550394,1.039432,,
1,tsukubaSet,HALF,64,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000034,0.000026,0.000018,0.000015,0.000015,0.000075,0.000009,0.000009,0.001154,0.000248,0.000248,0.000046,0.000000,0.001573,0.000015,0.000709,0.000232,0.000105,0.000057,0.000051,0.000000,0.000142,0.000050,0.000034,0.000022,0.001591,0.001606,0.001618,0.001618,0.155735,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.282264,0.804332,1.282264,,1.282264,,1.000300,1.890186,2.926489,1.282264,0.804332,1.000300,1.890186,0.962634,,
1,tsukubaSet,HALF,64,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,384,288,15,0.000000,0.000035,0.000026,0.000018,0.000015,0.000014,0.000073,0.000010,0.000010,0.002600,0.000246,0.000245,0.000046,0.000000,0.003013,0.000014,0.001702,0.000531,0.000206,0.000085,0.000063,0.000000,0.000143,0.000047,0.000035,0.000021,0.003032,0.003046,0.003059,0.003059,0.155735,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,0.939246,0.796517,0.939246,,,0.939246,0.998832,1.890186,2.374967,0.939246,0.796517,0.998832,1.890186,0.986876,,
2,venus,HALF,64,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000060,0.000037,0.000022,0.000017,0.000015,0.000091,0.000011,0.000011,0.003544,0.000264,0.000264,0.000068,0.000000,0.004037,0.000015,0.002476,0.000648,0.000251,0.000097,0.000069,0.000000,0.000121,0.000061,0.000045,0.000035,0.004057,0.004076,0.004095,0.004095,0.429320,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.861616,1.025252,0.861616,,0.861616,,0.997247,1.109334,2.484590,0.861616,1.025252,0.997247,1.109334,1.042537,,
2,venus,HALF,64,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,434,383,15,0.000000,0.000060,0.000036,0.000021,0.000017,0.000015,0.000089,0.000010,0.000010,0.003989,0.000272,0.000271,0.000065,0.000000,0.004484,0.000016,0.002796,0.000726,0.000280,0.000108,0.000076,0.000000,0.000124,0.000067,0.000042,0.000038,0.004508,0.004524,0.004543,0.004543,0.429320,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,0.896876,1.025199,0.896876,,,0.896876,0.996669,1.109334,2.774441,0.896876,1.025199,0.996669,1.109334,1.035915,,
3,barn1,HALF,64,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000085,0.000053,0.000023,0.000019,0.000016,0.000111,0.000012,0.000012,0.005314,0.000425,0.000424,0.000094,0.000000,0.006045,0.000017,0.003755,0.000970,0.000369,0.000127,0.000088,0.000000,0.000221,0.000088,0.000063,0.000052,0.006077,0.006094,0.006114,0.006114,0.649061,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.675137,0.992130,,,0.675137,,1.002232,1.074946,2.444742,0.675137,0.992130,1.002232,1.074946,1.120541,,
3,barn1,HALF,64,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,432,381,15,0.000000,0.000085,0.000052,0.000022,0.000019,0.000015,0.000109,0.000012,0.000012,0.005765,0.000434,0.000433,0.000094,0.000000,0.006498,0.000019,0.004079,0.001054,0.000392,0.000136,0.000093,0.000000,0.000226,0.000089,0.000064,0.000054,0.006532,0.006552,0.006572,0.006572,0.649061,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.830658,0.993557,,,,0.830658,1.000643,1.074946,2.571391,0.830658,0.993557,1.000643,1.074946,1.109967,,
4,conesQuarterSize,HALF,64,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000172,0.000137,0.000052,0.000028,0.000019,0.000237,0.000018,0.000018,0.011712,0.001213,0.001213,0.000412,0.000001,0.013784,0.000022,0.008577,0.002025,0.000750,0.000214,0.000138,0.000000,0.000678,0.000310,0.000122,0.000101,0.013825,0.013848,0.013868,0.013868,1.618490,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.690425,0.814407,,0.690425,0.690425,,0.999884,1.034883,2.240639,0.690425,0.814407,0.999884,1.034883,1.333286,,
4,conesQuarterSize,HALF,64,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,450,375,15,0.000000,0.000173,0.000135,0.000054,0.000027,0.000019,0.000238,0.000018,0.000018,0.012190,0.001231,0.001231,0.000416,0.000000,0.014265,0.000024,0.008914,0.002109,0.000784,0.000226,0.000144,0.000000,0.000682,0.000315,0.000125,0.000104,0.014308,0.014332,0.014352,0.014352,1.618490,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.780391,0.818115,,0.780391,,0.780391,0.999105,1.034883,2.288569,0.780391,0.818115,0.999105,1.034883,1.325399,,
5,conesHalfSize,HALF,64,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001525,0.002375,0.000372,0.000106,0.000046,0.002917,0.000104,0.000104,0.101031,0.013521,0.013520,0.005064,0.000002,0.124106,0.000169,0.075974,0.018743,0.004345,0.001537,0.000397,0.000000,0.009839,0.002646,0.000808,0.000228,0.124152,0.124328,0.124425,0.124425,11.309509,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.923296,0.901931,,0.923296,0.923296,,1.001444,1.067119,1.919558,0.923296,0.901931,1.001444,1.067119,1.327988,,
5,conesHalfSize,HALF,64,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.001529,0.002384,0.000380,0.000104,0.000050,0.002907,0.000107,0.000106,0.109337,0.013551,0.013550,0.005055,0.000001,0.132489,0.000176,0.082591,0.020079,0.004640,0.001627,0.000432,0.000000,0.009881,0.002624,0.000817,0.000233,0.132535,0.132693,0.132776,0.132776,11.309509,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.886725,0.903735,,0.886725,,0.886725,1.009043,1.067119,1.866193,0.886725,0.903735,1.009043,1.067119,1.338449,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.003476,0.005109,0.001143,0.000259,0.000096,0.006620,0.000203,0.000201,0.211586,0.028067,0.028065,0.010302,0.000002,0.260225,0.000163,0.158649,0.039429,0.009289,0.003411,0.000793,0.000000,0.020184,0.005662,0.001712,0.000518,0.260270,0.260432,0.260518,0.260518,21.153792,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.984029,0.882636,,0.984029,0.984029,,0.999619,1.040045,1.792598,0.984029,0.882636,0.999619,1.040045,1.331365,,
6,conesFullSizeCropped,HALF,64,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,64,NEON,900,750,7,0.000001,0.003566,0.005096,0.001152,0.000275,0.000095,0.006588,0.000217,0.000215,0.222033,0.027997,0.027995,0.010237,0.000002,0.270662,0.000163,0.166785,0.041120,0.009723,0.003528,0.000869,0.000000,0.020155,0.005636,0.001688,0.000517,0.270706,0.270869,0.270950,0.270950,21.153792,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,0.967561,0.882835,,0.967561,,0.967561,1.001556,1.040045,1.751480,0.967561,0.882835,1.001556,1.040045,1.328206,,
