Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,12,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000001,0.030553,0.038929,0.009033,0.001252,0.000174,0.049381,0.000248,0.000247,0.960938,0.203697,0.203695,0.073760,0.000001,1.318675,0.000344,0.733131,0.181652,0.041787,0.003568,0.000762,0.000000,0.151511,0.038829,0.011486,0.001892,1.318709,1.319050,1.319272,1.319272,11.699803,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173468,0.873237,,0.173468,0.173468,,1.012416,1.010704,1.000000,1.330825,,,,,,,,,,,,,,,,,,,,,0.173468,0.873237,1.012416,1.010704,1.901376,0.511708,
5,conesHalfSize,FLOAT,12,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000001,0.030858,0.039319,0.008808,0.001340,0.000185,0.049649,0.000264,0.000263,0.981190,0.197648,0.197645,0.073258,0.000001,1.332791,0.000343,0.746285,0.187055,0.042767,0.004191,0.000868,0.000000,0.145534,0.038849,0.011379,0.001867,1.332825,1.333173,1.333393,1.333393,11.699803,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173641,0.876690,,0.173641,,0.173641,1.011894,1.010704,1.000000,1.369307,,,,,,,,,,,,,,,,,,,,,0.173641,0.876690,1.011894,1.010704,1.897075,0.507230,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000001,0.058892,0.071931,0.017613,0.004183,0.000655,0.094380,0.000511,0.000509,1.954671,0.402789,0.402786,0.146310,0.000001,2.658002,0.000348,1.484533,0.362789,0.083547,0.021850,0.001455,0.000000,0.297053,0.077028,0.022612,0.006267,2.658034,2.658382,2.658601,2.658601,19.684203,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176809,0.948939,,0.176809,0.176809,,1.023925,1.006555,1.000000,1.345378,,,,,,,,,,,,,,,,,,,,,0.176809,0.948939,1.023925,1.006555,1.893477,0.510744,
6,conesFullSizeCropped,FLOAT,12,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,900,750,7,0.000001,0.058879,0.071895,0.017600,0.004207,0.000647,0.094413,0.000489,0.000487,1.976058,0.399085,0.399082,0.144137,0.000001,2.675416,0.000349,1.501521,0.366449,0.084533,0.021884,0.001657,0.000000,0.294545,0.076090,0.022410,0.005997,2.675450,2.675803,2.676028,2.676028,19.684203,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177111,0.945448,,0.177111,,0.177111,1.018925,1.006555,1.000000,1.374516,,,,,,,,,,,,,,,,,,,,,0.177111,0.945448,1.018925,1.006555,1.872174,0.512877,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000028,0.000018,0.000009,0.000010,0.000009,0.000046,0.000017,0.000017,0.000633,0.000163,0.000163,0.000046,0.000000,0.000936,0.000008,0.000366,0.000120,0.000058,0.000042,0.000044,0.000000,0.000068,0.000028,0.000035,0.000031,0.000951,0.000959,0.000964,0.000964,0.009735,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.745583,1.140634,0.745583,,0.745583,,0.995864,2.583783,1.000000,3.242975,,,,,,,,,,,0.745583,1.140634,0.995864,2.583783,,0.633583,
0,tsukubaSetHalfSize,DOUBLE,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,192,144,15,0.000000,0.000034,0.000019,0.000010,0.000009,0.000009,0.000047,0.000017,0.000016,0.002136,0.000171,0.000171,0.000053,0.000000,0.002462,0.000008,0.001482,0.000398,0.000129,0.000076,0.000051,0.000000,0.000081,0.000032,0.000033,0.000024,0.002478,0.002486,0.002492,0.002492,0.009735,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.810830,1.158693,0.810830,,,0.810830,0.993220,2.583783,1.000000,2.335309,,,,,,,,,,,0.810830,1.158693,0.993220,2.583783,,0.608644,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,6,AVX256,384,288,15,0.000000,0.000452,0.000300,0.000075,0.000016,0.000006,0.000396,0.000013,0.000013,0.025939,0.006054,0.006054,0.002957,0.000001,0.035829,0.000071,0.024007,0.001477,0.000325,0.000087,0.000036,0.000000,0.005086,0.000734,0.000160,0.000051,0.035861,0.035933,0.035973,0.035973,0.095938,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.102524,1.271784,0.102524,,0.102524,,1.046583,1.082899,1.000000,1.195701,,,,,,,,,,,0.102524,1.271784,1.046583,1.082899,,0.258196,
1,tsukubaSet,DOUBLE,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,384,288,15,0.000000,0.000431,0.000297,0.000062,0.000014,0.000014,0.000387,0.000022,0.000021,0.028409,0.006316,0.006315,0.003220,0.000001,0.038782,0.000080,0.025447,0.002154,0.000521,0.000156,0.000100,0.000000,0.005327,0.000735,0.000174,0.000068,0.038827,0.038904,0.038955,0.038955,0.095938,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,0.152037,1.279737,0.152037,,,0.152037,1.004026,1.082899,1.000000,1.333666,,,,,,,,,,,0.152037,1.279737,1.004026,1.082899,,0.302714,
2,venus,DOUBLE,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001256,0.001828,0.000275,0.000032,0.000012,0.002148,0.000029,0.000029,0.068812,0.015822,0.015821,0.007570,0.000001,0.095656,0.000094,0.062188,0.005513,0.000689,0.000226,0.000123,0.000000,0.013522,0.001713,0.000440,0.000144,0.095700,0.095794,0.095847,0.095847,0.395901,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.062732,1.098891,0.062732,,0.062732,,0.998096,1.008486,1.000000,1.096856,,,,,,,,,,,0.062732,1.098891,0.998096,1.008486,,0.425758,
2,venus,DOUBLE,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX256,434,383,15,0.000000,0.001194,0.001648,0.000306,0.000032,0.000013,0.001995,0.000029,0.000029,0.069876,0.015780,0.015778,0.007546,0.000001,0.096463,0.000096,0.062313,0.006268,0.000882,0.000279,0.000137,0.000000,0.013432,0.001750,0.000447,0.000144,0.096504,0.096603,0.096661,0.096661,0.395901,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,0.097413,1.092091,0.097413,,,0.097413,0.995035,1.008486,1.000000,1.157755,,,,,,,,,,,0.097413,1.092091,0.995035,1.008486,,0.433679,
