Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,96,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000001,0.000129,0.000181,0.000070,0.000061,0.000041,0.000367,0.000068,0.000067,0.007066,0.001635,0.001633,0.000551,0.000001,0.009819,0.000038,0.005221,0.001043,0.000363,0.000258,0.000178,0.000000,0.000903,0.000457,0.000158,0.000113,0.009871,0.009907,0.009989,0.009989,0.418637,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.224994,1.531216,,,1.224994,,1.000529,1.089771,1.000000,1.430720,,,,,,,,,,,1.224994,1.531216,1.000529,1.089771,,0.350350,
3,barn1,DOUBLE,96,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,432,381,15,0.000001,0.000130,0.000167,0.000068,0.000056,0.000042,0.000344,0.000067,0.000066,0.007983,0.001616,0.001614,0.000551,0.000001,0.010711,0.000038,0.005903,0.001214,0.000403,0.000270,0.000187,0.000000,0.000910,0.000449,0.000151,0.000101,0.010762,0.010801,0.010886,0.010886,0.418637,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,1.459596,1.540652,,,,1.459596,1.002492,1.089771,1.000000,1.504742,,,,,,,,,,,1.459596,1.540652,1.002492,1.089771,,0.380063,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000001,0.000448,0.000402,0.000155,0.000098,0.000057,0.000722,0.000100,0.000098,0.022216,0.005979,0.005977,0.002274,0.000001,0.031742,0.000037,0.018344,0.002536,0.000700,0.000379,0.000248,0.000000,0.004552,0.000843,0.000370,0.000216,0.031797,0.031846,0.031931,0.031931,0.902503,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,1.527755,1.454766,,1.527755,1.527755,,0.989654,1.022268,1.000000,1.209074,,,,,,,,,,,1.527755,1.454766,0.989654,1.022268,,0.367700,
4,conesQuarterSize,DOUBLE,96,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,450,375,15,0.000001,0.000441,0.000378,0.000142,0.000093,0.000061,0.000685,0.000096,0.000094,0.023042,0.005915,0.005912,0.002268,0.000001,0.032465,0.000037,0.018791,0.002818,0.000760,0.000410,0.000259,0.000000,0.004526,0.000819,0.000363,0.000201,0.032521,0.032558,0.032642,0.032642,0.902503,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,1.538337,1.446234,,1.538337,,1.538337,1.005883,1.022268,1.000000,1.255829,,,,,,,,,,,1.538337,1.446234,1.005883,1.022268,,0.379949,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.007244,0.009426,0.002246,0.000347,0.000106,0.012124,0.000250,0.000248,0.224957,0.055426,0.055422,0.017949,0.000002,0.318096,0.000062,0.174644,0.041265,0.006744,0.001756,0.000534,0.000000,0.042088,0.010211,0.002290,0.000823,0.318157,0.318217,0.318565,0.318565,8.033966,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,1.425544,1.224161,,1.425544,1.425544,,0.995541,1.009239,1.000000,1.220944,,,,,,,,,,,1.425544,1.224161,0.995541,1.009239,,0.513778,
5,conesHalfSize,DOUBLE,96,16,8,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.007250,0.009420,0.002249,0.000338,0.000101,0.012094,0.000271,0.000269,0.228018,0.055488,0.055485,0.017928,0.000002,0.321050,0.000061,0.176835,0.041772,0.006785,0.001942,0.000705,0.000000,0.042138,0.010201,0.002297,0.000865,0.321106,0.321167,0.321508,0.321508,8.033966,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,1.424752,1.218553,,1.424752,,1.424752,0.996830,1.009239,1.000000,1.230952,,,,,,,,,,,1.424752,1.218553,0.996830,1.009239,,0.504824,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.015483,0.019052,0.004568,0.000878,0.000227,0.024722,0.000521,0.000519,0.472370,0.123076,0.123073,0.035916,0.000001,0.671759,0.000060,0.362283,0.086410,0.018744,0.003765,0.001164,0.000000,0.093478,0.021700,0.005903,0.002045,0.671820,0.671881,0.672249,0.672249,16.891338,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.382000,1.095893,,1.382000,1.382000,,1.004194,1.007408,1.000000,1.537645,,,,,,,,,,,1.382000,1.095893,1.004194,1.007408,,0.500519,
6,conesFullSizeCropped,DOUBLE,96,16,8,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,900,750,7,0.000001,0.015506,0.019018,0.004559,0.000896,0.000216,0.024687,0.000575,0.000573,0.477481,0.122452,0.122448,0.035868,0.000001,0.676754,0.000061,0.365783,0.087242,0.019182,0.003901,0.001239,0.000000,0.093506,0.021364,0.006011,0.001599,0.676812,0.676883,0.677229,0.677229,16.891338,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,1.385041,1.105371,,1.385041,,1.385041,1.002249,1.007408,1.000000,1.594151,,,,,,,,,,,1.385041,1.105371,1.002249,1.007408,,0.499953,
0,tsukubaSetHalfSize,HALF,96,64,16,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,12,AVX512,192,144,15,0.000000,0.000020,0.000015,0.000008,0.000008,0.000008,0.000039,0.000008,0.000008,0.000253,0.000086,0.000085,0.000015,0.000000,0.000420,0.000007,0.000101,0.000044,0.000030,0.000041,0.000033,0.000000,0.000025,0.000016,0.000024,0.000019,0.000431,0.000438,0.000447,0.000447,0.009646,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.592134,1.053676,1.592134,,1.592134,,2.302748,1.436638,1.001565,2.475154,1.592134,1.053676,2.302748,1.427655,1.029601,,
0,tsukubaSetHalfSize,HALF,96,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX256,192,144,15,0.000000,0.000014,0.000014,0.000013,0.000011,0.000012,0.000051,0.000010,0.000010,0.000398,0.000116,0.000116,0.000019,0.000000,0.000609,0.000009,0.000184,0.000079,0.000050,0.000038,0.000044,0.000000,0.000021,0.000037,0.000026,0.000031,0.000620,0.000630,0.000638,0.000638,0.009646,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1.934058,1.069859,1.934058,,,1.934058,1.675959,1.425424,1.000000,2.423156,1.934058,1.069859,1.675959,1.427655,1.103407,,
1,tsukubaSet,HALF,96,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,AVX256,384,288,15,0.000000,0.000060,0.000045,0.000026,0.000030,0.000027,0.000129,0.000025,0.000025,0.000806,0.000335,0.000333,0.000051,0.000000,0.001404,0.000022,0.000408,0.000150,0.000093,0.000078,0.000073,0.000000,0.000117,0.000048,0.000093,0.000069,0.001422,0.001445,0.001486,0.001486,0.085865,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.396206,1.458829,1.396206,,1.396206,,1.113627,1.243910,1.000000,2.548244,1.396206,1.458829,1.113627,1.147885,0.928636,,
1,tsukubaSet,HALF,96,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,AVX512,384,288,15,0.000000,0.000060,0.000045,0.000026,0.000033,0.000028,0.000134,0.000023,0.000023,0.001021,0.000348,0.000347,0.000048,0.000000,0.001632,0.000023,0.000499,0.000181,0.000113,0.000099,0.000125,0.000000,0.000111,0.000043,0.000091,0.000095,0.001650,0.001672,0.001706,0.001706,0.085865,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,,,1.684060,1.444656,1.684060,,,1.684060,1.110776,1.118906,1.083653,3.258380,1.684060,1.444656,1.110776,1.147885,1.186679,,
2,venus,HALF,96,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,434,383,15,0.000000,0.000083,0.000059,0.000028,0.000022,0.000025,0.000133,0.000028,0.000028,0.001353,0.000305,0.000303,0.000049,0.000000,0.001961,0.000020,0.000748,0.000233,0.000137,0.000087,0.000140,0.000000,0.000114,0.000054,0.000027,0.000103,0.001978,0.001998,0.002071,0.002071,0.223059,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.703991,1.973294,1.703991,,1.703991,,1.022824,1.192564,1.120606,3.636325,1.703991,1.973294,1.022824,1.192564,1.165568,,
2,venus,HALF,96,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,434,383,15,0.000000,0.000084,0.000058,0.000028,0.000021,0.000025,0.000133,0.000028,0.000028,0.001756,0.000302,0.000300,0.000049,0.000000,0.002356,0.000020,0.001040,0.000315,0.000157,0.000086,0.000150,0.000000,0.000112,0.000054,0.000026,0.000109,0.002371,0.002397,0.002469,0.002469,0.223059,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,,,1.649933,1.973191,1.649933,,,1.649933,1.063748,1.192564,1.073145,3.812402,1.649933,1.973191,1.063748,1.192564,1.123993,,
3,barn1,HALF,96,64,16,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000000,0.000120,0.000079,0.000033,0.000023,0.000027,0.000162,0.000038,0.000038,0.001865,0.000504,0.000501,0.000056,0.000000,0.002755,0.000020,0.001095,0.000338,0.000175,0.000099,0.000158,0.000000,0.000178,0.000100,0.000068,0.000149,0.002775,0.002795,0.002868,0.002868,0.418637,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.438963,1.538213,,,1.438963,,1.138095,1.193824,1.154804,4.173429,1.438963,1.538213,1.138095,1.193824,1.220089,,
3,barn1,HALF,96,64,16,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,432,381,15,0.000000,0.000121,0.000079,0.000033,0.000023,0.000027,0.000162,0.000039,0.000038,0.002426,0.000506,0.000504,0.000056,0.000000,0.003310,0.000020,0.001511,0.000442,0.000203,0.000102,0.000162,0.000000,0.000180,0.000100,0.000069,0.000152,0.003339,0.003358,0.003424,0.003424,0.418637,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,,,1.594141,1.540425,,,,1.594141,1.084786,1.193824,1.054919,4.074829,1.594141,1.540425,1.084786,1.193824,1.208202,,
4,conesQuarterSize,HALF,96,64,16,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,450,375,15,0.000000,0.000241,0.000145,0.000069,0.000042,0.000044,0.000308,0.000069,0.000068,0.004377,0.001889,0.001886,0.000136,0.000000,0.007022,0.000023,0.002712,0.000794,0.000322,0.000142,0.000405,0.000000,0.000870,0.000528,0.000224,0.000266,0.007059,0.007083,0.007162,0.007162,0.902503,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.336939,1.460506,,1.336939,1.336939,,1.042978,1.101692,1.051387,3.948826,1.336939,1.460506,1.042978,1.101692,1.639351,,
4,conesQuarterSize,HALF,96,64,16,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,450,375,15,0.000000,0.000231,0.000181,0.000095,0.000123,0.000061,0.000458,0.000071,0.000070,0.004489,0.002300,0.002299,0.000189,0.000000,0.007723,0.000040,0.002758,0.000706,0.000353,0.000195,0.000476,0.000000,0.000964,0.000526,0.000319,0.000480,0.007764,0.007807,0.007890,0.007890,0.902503,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,,,,,1.419509,1.467154,,1.419509,,1.419509,1.024136,1.101692,1.045196,3.877902,1.419509,1.467154,1.024136,1.101692,1.571842,,
5,conesHalfSize,HALF,96,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001990,0.002364,0.000597,0.000174,0.000160,0.003288,0.000444,0.000442,0.052258,0.019520,0.019517,0.005007,0.000001,0.082501,0.000062,0.043114,0.007139,0.001197,0.000499,0.000294,0.000000,0.014885,0.002841,0.001167,0.000602,0.082556,0.082619,0.082980,0.082980,8.033966,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.384438,1.269659,,1.384438,1.384438,,0.998240,1.013273,1.033504,2.678260,1.384438,1.269659,0.998240,1.013273,1.972417,,
5,conesHalfSize,HALF,96,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.001994,0.002392,0.000524,0.000163,0.000154,0.003230,0.000413,0.000411,0.053444,0.019527,0.019523,0.005047,0.000001,0.083586,0.000065,0.043686,0.007562,0.001345,0.000539,0.000294,0.000000,0.014865,0.002913,0.001133,0.000596,0.083644,0.083710,0.084082,0.084082,8.033966,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,,,1.400258,1.272199,,1.400258,,1.400258,0.997975,1.013273,1.044569,2.833015,1.400258,1.272199,0.997975,1.013273,1.930325,,
6,conesFullSizeCropped,HALF,96,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005073,0.005859,0.001251,0.000502,0.000254,0.007872,0.000625,0.000622,0.118455,0.044363,0.044360,0.010002,0.000001,0.186298,0.000061,0.092106,0.021193,0.003759,0.000904,0.000491,0.000000,0.031114,0.008178,0.003631,0.001439,0.186357,0.186418,0.186757,0.186757,16.891338,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.372675,1.105365,,1.372675,1.372675,,0.979818,0.999741,1.032285,2.533496,1.372675,1.105365,0.979818,0.999741,1.801661,,
6,conesFullSizeCropped,HALF,96,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.005147,0.005876,0.001249,0.000682,0.000253,0.008066,0.000540,0.000538,0.119125,0.043464,0.043460,0.009940,0.000002,0.186231,0.000064,0.092427,0.021108,0.004170,0.000890,0.000466,0.000000,0.031209,0.007401,0.003474,0.001347,0.186285,0.186349,0.186709,0.186709,16.891338,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,,,1.404117,1.105614,,1.404117,,1.404117,0.991782,0.999741,1.044118,2.662076,1.404117,1.105614,0.991782,0.999741,1.813425,,
