Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,96,64,16,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.002679,0.003420,0.000742,0.000478,0.000098,0.004731,0.000239,0.000237,0.070109,0.025318,0.025316,0.006367,0.000001,0.109470,0.000049,0.057193,0.010083,0.001900,0.000644,0.000301,0.000000,0.018042,0.004333,0.002090,0.000877,0.109519,0.109568,0.109862,0.109862,7.829166,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.083080,1.304954,,2.083080,2.083080,,0.965812,1.003460,1.036056,2.037108,,,,,,,,,,,,,,,,,,,,,2.083080,1.304954,0.965812,1.003460,1.827877,0.476973,
5,conesHalfSize,FLOAT,96,64,16,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.002661,0.003325,0.000712,0.000423,0.000089,0.004570,0.000233,0.000232,0.070306,0.025472,0.025469,0.006355,0.000001,0.109829,0.000052,0.057681,0.009712,0.001983,0.000620,0.000306,0.000000,0.017820,0.004571,0.002185,0.000911,0.109882,0.109945,0.110242,0.110242,7.829166,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.100216,1.310114,,2.100216,,2.100216,0.979826,1.003460,1.040147,2.111172,,,,,,,,,,,,,,,,,,,,,2.100216,1.310114,0.979826,1.003460,1.755435,0.475052,
6,conesFullSizeCropped,FLOAT,96,64,16,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.007032,0.006983,0.002039,0.001162,0.000177,0.010357,0.000465,0.000463,0.154656,0.053404,0.053401,0.013725,0.000001,0.239756,0.000051,0.121774,0.025338,0.005574,0.001376,0.000529,0.000000,0.037426,0.009558,0.004585,0.001846,0.239807,0.239858,0.240153,0.240153,16.595621,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.957348,1.125544,,1.957348,1.957348,,0.983828,1.011583,1.025474,2.013436,,,,,,,,,,,,,,,,,,,,,1.957348,1.125544,0.983828,1.011583,1.738175,0.475120,
6,conesFullSizeCropped,FLOAT,96,64,16,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,900,750,7,0.000001,0.007078,0.006995,0.001910,0.001011,0.000211,0.010138,0.000480,0.000478,0.157789,0.053276,0.053272,0.013697,0.000001,0.242538,0.000050,0.123555,0.026521,0.005892,0.001289,0.000553,0.000000,0.037759,0.009147,0.004620,0.001745,0.242590,0.242640,0.242935,0.242935,16.595621,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.950953,1.121404,,1.950953,,1.950953,0.986769,1.011583,1.023238,2.059174,,,,,,,,,,,,,,,,,,,,,1.950953,1.121404,0.986769,1.011583,1.719934,0.479763,
0,tsukubaSetHalfSize,DOUBLE,96,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX256,192,144,15,0.000000,0.000013,0.000012,0.000010,0.000011,0.000010,0.000044,0.000012,0.000012,0.000297,0.000091,0.000091,0.000021,0.000000,0.000481,0.000009,0.000126,0.000056,0.000039,0.000036,0.000041,0.000000,0.000029,0.000022,0.000020,0.000021,0.000491,0.000500,0.000508,0.000508,0.009285,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.414800,1.195898,1.414800,,1.414800,,1.854697,2.076927,1.000000,2.054906,,,,,,,,,,,1.414800,1.195898,1.854697,1.877595,,0.806934,
0,tsukubaSetHalfSize,DOUBLE,96,64,16,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,72,AVX512,192,144,15,0.000000,0.000015,0.000022,0.000021,0.000021,0.000020,0.000086,0.000015,0.000014,0.000629,0.000134,0.000133,0.000035,0.000000,0.000913,0.000019,0.000265,0.000122,0.000089,0.000084,0.000072,0.000000,0.000039,0.000031,0.000030,0.000035,0.000929,0.000947,0.000954,0.000954,0.009285,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,2.117303,1.214832,2.117303,,,2.117303,1.193857,1.781690,1.106163,1.477414,,,,,,,,,,,2.117303,1.214832,1.193857,1.877595,,0.732342,
1,tsukubaSet,DOUBLE,96,64,16,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,384,288,15,0.000000,0.000044,0.000032,0.000023,0.000019,0.000020,0.000095,0.000020,0.000020,0.000996,0.000600,0.000599,0.000052,0.000000,0.001798,0.000018,0.000535,0.000184,0.000099,0.000070,0.000093,0.000000,0.000375,0.000134,0.000042,0.000038,0.001816,0.001834,0.001879,0.001879,0.080996,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.962616,1.506402,1.962616,,1.962616,,1.044581,1.434858,1.110957,2.274205,,,,,,,,,,,1.962616,1.506402,1.044581,1.434858,,0.688893,
1,tsukubaSet,DOUBLE,96,64,16,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,384,288,15,0.000000,0.000049,0.000048,0.000036,0.000029,0.000028,0.000143,0.000035,0.000035,0.001803,0.000517,0.000516,0.000068,0.000000,0.002615,0.000028,0.000960,0.000373,0.000204,0.000147,0.000115,0.000000,0.000290,0.000103,0.000068,0.000052,0.002637,0.002665,0.002696,0.002696,0.080996,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,2.196524,1.515822,2.196524,,,2.196524,1.029266,1.434858,1.208682,2.236288,,,,,,,,,,,2.196524,1.515822,1.029266,1.434858,,0.736601,
2,venus,DOUBLE,96,64,16,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000086,0.000058,0.000033,0.000031,0.000030,0.000153,0.000045,0.000045,0.002718,0.000628,0.000626,0.000190,0.000000,0.003834,0.000027,0.001860,0.000370,0.000205,0.000146,0.000131,0.000000,0.000374,0.000109,0.000076,0.000063,0.003857,0.003884,0.003934,0.003934,0.208111,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.528507,2.090484,1.528507,,1.528507,,1.012354,1.397552,1.198830,2.148513,,,,,,,,,,,1.528507,2.090484,1.012354,1.397552,,0.558694,
2,venus,DOUBLE,96,64,16,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000090,0.000058,0.000033,0.000032,0.000030,0.000157,0.000046,0.000045,0.004283,0.000625,0.000624,0.000194,0.000000,0.005398,0.000026,0.002988,0.000618,0.000300,0.000217,0.000148,0.000000,0.000368,0.000111,0.000075,0.000066,0.005420,0.005448,0.005498,0.005498,0.208111,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.712756,2.077548,1.712756,,,1.712756,0.995797,1.397552,1.014444,1.980551,,,,,,,,,,,1.712756,2.077548,0.995797,1.397552,,0.518012,
