Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,FLOAT,64,16,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,192,AVX512,900,750,0.000001,0.002280,0.002491,0.000637,0.000342,0.000261,YES,YES,YES,YES,YES,0.003729,0.000704,0.000702,0.078066,0.022932,0.022929,YES,0.006386,0.000001,0.113962,0.000117,0.064000,0.009762,0.002576,0.000974,0.000649,YES,YES,YES,YES,YES,0.000000,0.016694,0.003573,0.001482,0.001169,YES,YES,YES,YES,YES,0.114027,0.114139,0.114641,0.114641,8.142890,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.996236,1.254677,No Data,0.986070,1.020384,1.043945,1.434781,0.470247,1.814090,1.996236,1.254677,0.986070,1.020384,
5,conesHalfSize,FLOAT,64,16,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,192,AVX512,900,750,0.000001,0.002335,0.002652,0.000671,0.000375,0.000220,YES,YES,YES,YES,YES,0.003936,0.000663,0.000660,0.079559,0.023391,0.023380,YES,0.006371,0.000002,0.116291,0.000112,0.064888,0.010184,0.002769,0.001024,0.000720,YES,YES,YES,YES,YES,0.000000,0.016708,0.004055,0.001438,0.001252,YES,YES,YES,YES,YES,0.116357,0.116470,0.116978,0.116978,8.297395,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.979276,1.236183,No Data,0.993315,No Data,1.148496,1.415369,0.471495,1.774510,1.979276,1.236183,0.993315,No Data,
6,conesFullSizeCropped,FLOAT,64,16,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,192,AVX512,900,750,0.000001,0.004919,0.005911,0.001325,0.000571,0.000305,YES,YES,YES,YES,YES,0.008138,0.001053,0.001050,0.160721,0.046652,0.046648,YES,0.011839,0.000002,0.236901,0.000111,0.123501,0.030336,0.004608,0.001630,0.000775,YES,YES,YES,YES,YES,0.000000,0.033428,0.008185,0.003090,0.001849,YES,YES,YES,YES,YES,0.236968,0.237069,0.237568,0.237568,16.883533,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.978648,1.106350,No Data,1.041228,1.112183,1.068037,1.558743,0.458469,1.711426,1.978648,1.106350,1.041228,1.112183,
6,conesFullSizeCropped,FLOAT,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,192,AVX512,900,750,0.000001,0.006599,0.008573,0.001599,0.000673,0.000372,YES,YES,YES,YES,YES,0.011230,0.000895,0.000891,0.176630,0.048797,0.048790,YES,0.013216,0.000002,0.263498,0.000121,0.133616,0.031821,0.005485,0.001821,0.000855,YES,YES,YES,YES,YES,0.000000,0.033974,0.008859,0.003312,0.002530,YES,YES,YES,YES,YES,0.263579,0.263701,0.264219,0.264219,17.387078,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.793794,1.070358,No Data,0.877819,No Data,1.025415,1.412777,0.516578,1.843678,1.793794,1.070358,0.877819,No Data,
0,tsukubaSetHalfSize,DOUBLE,64,16,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,24,AVX512,192,144,0.000000,0.000017,0.000014,0.000011,0.000011,0.000010,YES,YES,YES,YES,YES,0.000047,0.000012,0.000012,0.000374,0.000109,0.000109,YES,0.000021,0.000000,0.000581,0.000009,0.000167,0.000072,0.000047,0.000047,0.000041,YES,YES,YES,YES,YES,0.000000,0.000042,0.000023,0.000024,0.000019,YES,YES,YES,YES,YES,0.000592,0.000602,0.000610,0.000610,0.007084,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.844687,No Data,1.177993,1.567534,3.816614,2.724560,
0,tsukubaSetHalfSize,DOUBLE,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,48,AVX512,192,144,0.000000,0.000031,0.000028,0.000028,0.000028,0.000028,YES,YES,YES,YES,YES,0.000110,0.000023,0.000022,0.001159,0.000218,0.000217,YES,0.000053,0.000000,0.001599,0.000030,0.000515,0.000259,0.000145,0.000125,0.000101,YES,YES,YES,YES,YES,0.000000,0.000058,0.000061,0.000047,0.000053,YES,YES,YES,YES,YES,0.001616,0.001648,0.001663,0.001663,0.007177,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.749582,No Data,1.214888,1.571545,1.711305,No Data,
1,tsukubaSet,DOUBLE,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,96,AVX512,384,288,0.000000,0.000061,0.000057,0.000042,0.000038,0.000039,YES,YES,YES,YES,YES,0.000177,0.000042,0.000042,0.001558,0.000677,0.000675,YES,0.000081,0.000000,0.002590,0.000039,0.000644,0.000348,0.000226,0.000164,0.000168,YES,YES,YES,YES,YES,0.000000,0.000372,0.000121,0.000101,0.000080,YES,YES,YES,YES,YES,0.002618,0.002658,0.002703,0.002703,0.072038,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.679571,No Data,1.364561,1.693739,1.527898,1.591877,
1,tsukubaSet,DOUBLE,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,144,AVX512,384,288,0.000000,0.000057,0.000068,0.000057,0.000059,0.000064,YES,YES,YES,YES,YES,0.000249,0.000056,0.000056,0.003036,0.000649,0.000647,YES,0.000122,0.000000,0.004163,0.000062,0.001384,0.000676,0.000433,0.000298,0.000237,YES,YES,YES,YES,YES,0.000000,0.000274,0.000132,0.000106,0.000124,YES,YES,YES,YES,YES,0.004182,0.004248,0.004302,0.004302,0.104086,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.725350,No Data,1.376553,1.179562,1.331621,No Data,
2,venus,DOUBLE,64,16,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,192,AVX512,434,383,0.000000,0.000107,0.000126,0.000119,0.000087,0.000085,YES,YES,YES,YES,YES,0.000421,0.000094,0.000094,0.004023,0.001061,0.001056,YES,0.000171,0.000001,0.005884,0.000090,0.001828,0.000859,0.000555,0.000444,0.000332,YES,YES,YES,YES,YES,0.000000,0.000425,0.000254,0.000181,0.000200,YES,YES,YES,YES,YES,0.005912,0.005999,0.006072,0.006072,0.228582,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.459222,No Data,0.990228,1.903267,0.961952,1.208270,
2,venus,DOUBLE,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,192,AVX512,434,383,0.000000,0.000161,0.000136,0.000117,0.000089,0.000088,YES,YES,YES,YES,YES,0.000433,0.000094,0.000093,0.005209,0.001058,0.001056,YES,0.000186,0.000000,0.007148,0.000089,0.002656,0.001015,0.000715,0.000524,0.000323,YES,YES,YES,YES,YES,0.000000,0.000431,0.000236,0.000193,0.000203,YES,YES,YES,YES,YES,0.007175,0.007260,0.007337,0.007337,0.227823,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.553240,No Data,1.283415,1.897791,0.989542,No Data,
