Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000290,0.000349,0.000069,0.000018,0.000011,0.000440,0.000021,0.000020,0.015473,0.002267,0.002266,0.000732,0.000001,0.019218,0.000020,0.011636,0.003124,0.000439,0.000157,0.000118,0.000000,0.001435,0.000606,0.000155,0.000081,0.019253,0.019273,0.019332,0.019332,0.389988,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.632988,1.643702,,,0.632988,,0.997918,1.226257,,,,,,,,,0.632988,1.643702,0.997918,1.226257,,0.546128,
3,barn1,DOUBLE,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000316,0.000343,0.000071,0.000018,0.000012,0.000444,0.000021,0.000021,0.019684,0.002206,0.002205,0.000733,0.000001,0.023591,0.000021,0.014708,0.003926,0.000618,0.000215,0.000148,0.000000,0.001415,0.000572,0.000158,0.000080,0.023625,0.023647,0.023706,0.023706,0.389988,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,0.670268,1.653831,,,,0.670268,0.972257,1.226257,,,,,,,,,0.670268,1.653831,0.972257,1.226257,,0.528736,
4,conesQuarterSize,DOUBLE,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.000935,0.000916,0.000235,0.000086,0.000022,0.001240,0.000054,0.000053,0.032331,0.008597,0.008596,0.001776,0.000001,0.045085,0.000023,0.025073,0.005688,0.001144,0.000289,0.000277,0.000000,0.005780,0.002063,0.000643,0.000128,0.045128,0.045151,0.045218,0.045218,0.847017,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,1.078807,1.550064,,1.078807,1.078807,,1.000595,1.115914,,,,,,,,,1.078807,1.550064,1.000595,1.115914,,0.474922,
4,conesQuarterSize,DOUBLE,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.000934,0.000943,0.000232,0.000101,0.000023,0.001289,0.000036,0.000035,0.036935,0.008964,0.008963,0.001809,0.000001,0.050324,0.000024,0.028559,0.006555,0.001302,0.000365,0.000286,0.000000,0.006134,0.002075,0.000629,0.000125,0.050367,0.050391,0.050460,0.050460,0.847017,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,0.995120,1.540973,,0.995120,,0.995120,1.010553,1.115914,,,,,,,,,0.995120,1.540973,1.010553,1.115914,,0.601444,
5,conesHalfSize,DOUBLE,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.012461,0.013077,0.003181,0.000599,0.000256,0.017115,0.000648,0.000647,0.342039,0.094599,0.094597,0.020957,0.000001,0.494999,0.000082,0.262231,0.060874,0.012345,0.003301,0.000903,0.000000,0.070558,0.016310,0.005173,0.002732,0.495050,0.495120,0.495428,0.495428,7.699478,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,0.916637,1.277342,,0.916637,0.916637,,0.979895,0.999552,,,,,,,,,0.916637,1.277342,0.979895,0.999552,,0.502621,
5,conesHalfSize,DOUBLE,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.011154,0.011668,0.002955,0.000578,0.000292,0.015461,0.000590,0.000589,0.353243,0.092477,0.092475,0.020842,0.000001,0.494811,0.000070,0.272644,0.063190,0.012946,0.003412,0.001001,0.000000,0.069905,0.015443,0.004810,0.002331,0.494853,0.494924,0.495206,0.495206,7.699478,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,0.925006,1.271490,,0.925006,,0.925006,1.002275,0.999552,,,,,,,,,0.925006,1.271490,1.002275,0.999552,,0.509920,
6,conesFullSizeCropped,DOUBLE,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.029244,0.038050,0.006532,0.001314,0.000615,0.046509,0.001201,0.001200,0.697757,0.268522,0.268520,0.049684,0.000001,1.096025,0.000071,0.535645,0.127145,0.026671,0.006554,0.001888,0.000000,0.218814,0.034405,0.010924,0.004547,1.096070,1.096140,1.096423,1.096423,16.651926,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,0.847344,1.111649,,0.847344,0.847344,,1.009081,1.020026,,,,,,,,,0.847344,1.111649,1.009081,1.020026,,0.486838,
6,conesFullSizeCropped,DOUBLE,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.029617,0.037354,0.006715,0.001352,0.000579,0.045959,0.001356,0.001354,0.722804,0.268916,0.268913,0.049412,0.000002,1.117969,0.000074,0.555374,0.130080,0.028378,0.006846,0.001959,0.000000,0.219695,0.033936,0.010567,0.004715,1.118012,1.118086,1.118380,1.118380,16.651926,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,0.838704,1.121264,,0.838704,,0.838704,1.002802,1.020026,,,,,,,,,0.838704,1.121264,1.002802,1.020026,,0.485755,
0,tsukubaSetHalfSize,HALF,24,64,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,192,144,3,0.000000,0.000033,0.000014,0.000008,0.000008,0.000007,0.000037,0.000009,0.000009,0.000247,0.000085,0.000084,0.000013,0.000000,0.000423,0.000007,0.000102,0.000045,0.000026,0.000045,0.000031,0.000000,0.000025,0.000015,0.000022,0.000022,0.000436,0.000443,0.000451,0.000451,0.007108,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.577296,1.429953,1.577296,,1.577296,,1.221499,1.549936,1.577296,1.429953,1.221499,1.549936,1.156725,,
0,tsukubaSetHalfSize,HALF,24,64,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,12,AVX512,192,144,3,0.000000,0.000023,0.000015,0.000008,0.000009,0.000007,0.000037,0.000010,0.000010,0.000499,0.000090,0.000089,0.000013,0.000000,0.000670,0.000006,0.000229,0.000081,0.000045,0.000093,0.000055,0.000000,0.000036,0.000014,0.000019,0.000022,0.000685,0.000691,0.000700,0.000700,0.007108,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,1.764870,1.451914,1.764870,,,1.764870,1.123163,1.549936,1.764870,1.451914,1.123163,1.549936,0.991969,,
1,tsukubaSet,HALF,24,64,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,384,288,3,0.000000,0.000116,0.000072,0.000022,0.000019,0.000013,0.000128,0.000020,0.000020,0.001014,0.000313,0.000313,0.000046,0.000000,0.001640,0.000012,0.000645,0.000176,0.000077,0.000042,0.000077,0.000000,0.000179,0.000048,0.000043,0.000041,0.001657,0.001669,0.001697,0.001697,0.079386,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,1.222370,1.577902,1.222370,,1.222370,,1.059851,1.421740,1.222370,1.577902,1.059851,1.421740,1.323945,,
1,tsukubaSet,HALF,24,64,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,384,288,3,0.000000,0.000125,0.000068,0.000022,0.000019,0.000013,0.000121,0.000029,0.000029,0.001724,0.000311,0.000311,0.000049,0.000000,0.002354,0.000011,0.001069,0.000310,0.000137,0.000081,0.000140,0.000000,0.000178,0.000049,0.000040,0.000045,0.002372,0.002384,0.002413,0.002413,0.079386,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,1.190389,1.562571,1.190389,,,1.190389,1.018751,1.421740,1.190389,1.562571,1.018751,1.421740,1.234579,,
2,venus,HALF,24,64,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,434,383,3,0.000000,0.000264,0.000138,0.000040,0.000015,0.000009,0.000202,0.000011,0.000010,0.002707,0.000474,0.000473,0.000124,0.000000,0.003772,0.000014,0.001836,0.000534,0.000165,0.000080,0.000092,0.000000,0.000314,0.000102,0.000037,0.000020,0.003791,0.003805,0.003850,0.003850,0.205064,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,0.916532,2.146455,0.916532,,0.916532,,0.951531,1.456946,0.916532,2.146455,0.951531,1.456946,1.346284,,
2,venus,HALF,24,64,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,434,383,3,0.000000,0.000259,0.000141,0.000039,0.000015,0.000010,0.000205,0.000010,0.000009,0.004402,0.000526,0.000525,0.000133,0.000000,0.005534,0.000013,0.003134,0.000790,0.000263,0.000107,0.000109,0.000000,0.000338,0.000118,0.000050,0.000019,0.005553,0.005566,0.005609,0.005609,0.205064,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,0.726415,2.146343,0.726415,,,0.726415,0.931314,1.456946,0.726415,2.146343,0.931314,1.456946,1.569063,,
3,barn1,HALF,24,64,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000355,0.000208,0.000099,0.000019,0.000011,0.000336,0.000012,0.000012,0.004371,0.001503,0.001502,0.000183,0.000000,0.006755,0.000016,0.002930,0.000950,0.000241,0.000105,0.000130,0.000000,0.000856,0.000432,0.000173,0.000043,0.006773,0.006789,0.006833,0.006833,0.389988,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,0.604050,1.651213,,,0.604050,,0.988501,1.167047,0.604050,1.651213,0.988501,1.167047,1.545058,,
3,barn1,HALF,24,64,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,432,381,3,0.000000,0.000341,0.000197,0.000101,0.000019,0.000011,0.000327,0.000012,0.000011,0.005535,0.001469,0.001468,0.000209,0.000000,0.007894,0.000017,0.003823,0.001136,0.000348,0.000116,0.000145,0.000000,0.000855,0.000421,0.000137,0.000056,0.007914,0.007931,0.007975,0.007975,0.389988,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,0.684544,1.653587,,,,0.684544,1.007814,1.167047,0.684544,1.653587,1.007814,1.167047,1.571747,,
4,conesQuarterSize,HALF,24,64,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.001248,0.000850,0.000217,0.000058,0.000014,0.001136,0.000025,0.000025,0.010571,0.006118,0.006117,0.000580,0.000000,0.019656,0.000018,0.007955,0.001795,0.000427,0.000166,0.000296,0.000000,0.004367,0.001378,0.000329,0.000084,0.019677,0.019695,0.019743,0.019743,0.847017,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,0.484972,1.556180,,0.484972,0.484972,,0.963209,0.997730,0.484972,1.556180,0.963209,0.997730,1.087716,,
4,conesQuarterSize,HALF,24,64,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,450,375,3,0.000000,0.001232,0.000838,0.000233,0.000046,0.000020,0.001107,0.000026,0.000026,0.012050,0.004677,0.004676,0.000574,0.000000,0.019612,0.000018,0.008882,0.002109,0.000526,0.000196,0.000321,0.000000,0.003221,0.001025,0.000353,0.000082,0.019633,0.019650,0.019699,0.019699,0.847017,,2.332252,1.489943,0.790667,0.159852,0.111081,0.073624,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.023905,0.020840,0.007052,0.003064,0.000421,0.000415,,,,,,,,,,,,,,,,,0.568578,1.563263,,0.568578,,0.568578,0.995622,0.997730,0.568578,1.563263,0.995622,0.997730,1.540659,,
5,conesHalfSize,HALF,24,64,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.006283,0.005659,0.003064,0.000473,0.000098,0.009387,0.000142,0.000141,0.105070,0.048137,0.048135,0.008066,0.000001,0.177514,0.000071,0.079119,0.020255,0.004345,0.001030,0.000302,0.000000,0.028763,0.015523,0.003188,0.000724,0.177563,0.177634,0.177919,0.177919,7.699478,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,0.645693,1.324817,,0.645693,0.645693,,1.042798,0.987436,0.645693,1.324817,1.042798,0.987436,1.399587,,
5,conesHalfSize,HALF,24,64,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.006070,0.005647,0.001957,0.000453,0.000117,0.008149,0.000147,0.000147,0.109983,0.042989,0.042987,0.007924,0.000001,0.175287,0.000070,0.084826,0.019225,0.004555,0.001130,0.000338,0.000000,0.028668,0.011162,0.002472,0.000707,0.175330,0.175400,0.175683,0.175683,7.699478,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,0.670160,1.327467,,0.670160,,0.670160,1.029977,0.987436,0.670160,1.327467,1.029977,0.987436,1.437333,,
6,conesFullSizeCropped,HALF,24,64,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000000,0.016311,0.014362,0.010801,0.001420,0.000197,0.026810,0.000304,0.000303,0.234459,0.123482,0.123480,0.018030,0.000001,0.419515,0.000084,0.171154,0.049977,0.010546,0.002216,0.000578,0.000000,0.071777,0.038690,0.010828,0.002256,0.419555,0.419640,0.419937,0.419937,16.651926,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,0.610465,1.121258,,0.610465,0.610465,,1.038269,1.011586,0.610465,1.121258,1.038269,1.011586,1.271097,,
6,conesFullSizeCropped,HALF,24,64,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX512,900,750,3,0.000001,0.016338,0.012836,0.006438,0.001079,0.000203,0.020551,0.000303,0.000302,0.242804,0.119579,0.119576,0.018131,0.000002,0.424390,0.000081,0.179886,0.049082,0.010876,0.002337,0.000604,0.000000,0.068311,0.038420,0.010804,0.002041,0.424435,0.424505,0.424803,0.424803,16.651926,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,0.617136,1.121510,,0.617136,,0.617136,0.975859,1.011586,0.617136,1.121510,0.975859,1.011586,1.278850,,
