Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Blur Images Parallel Dimensions,Init Message Values Parallel Dimensions,Level 0 Data Costs Parallel Dimensions,Level 1 Data Costs Parallel Dimensions,Level 2 Data Costs Parallel Dimensions,Level 3 Data Costs Parallel Dimensions,Level 4 Data Costs Parallel Dimensions,Level 0 BP Thread Parallel Dimensions,Level 1 BP Thread Parallel Dimensions,Level 2 BP Thread Parallel Dimensions,Level 3 BP Thread Parallel Dimensions,Level 4 BP Thread Parallel Dimensions,Level 0 Copy Thread Parallel Dimensions,Level 1 Copy Thread Parallel Dimensions,Level 2 Copy Thread Parallel Dimensions,Level 3 Copy Thread Parallel Dimensions,Level 4 Copy Thread Parallel Dimensions,Get Output Disparity Parallel Dimensions,Run Success,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup using CPU vectorization - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
0,tsukubaSetHalfSize,FLOAT,12,16,8,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,32 x 6,16 x 1,32 x 6,16 x 1,16 x 1,16 x 1,16 x 1,16 x 1,16 x 1,16 x 1,16 x 1,16 x 1,16 x 1,256 x 1,16 x 1,16 x 1,16 x 1,32 x 6,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,192,144,15,0.000000,0.000008,0.000015,0.000015,0.000015,0.000016,0.000061,0.000007,0.000006,0.000276,0.000077,0.000077,0.000010,0.000000,0.000439,0.000060,0.000062,0.000054,0.000053,0.000053,0.000053,0.000000,0.000019,0.000019,0.000020,0.000019,0.000448,0.000508,0.000527,0.000527,0.009556,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.099046,1.096000,1.099046,,1.099046,,1.016250,1.538045,,,,,,,,,,,,,,,,,,,,,,,1.099046,1.096000,1.016250,1.538045,1.015181,0.679151,
0,tsukubaSetHalfSize,FLOAT,12,16,8,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,128 x 3,64 x 2,256 x 1,256 x 1,256 x 1,256 x 1,64 x 2,128 x 1,128 x 1,128 x 1,128 x 1,256 x 1,16 x 1,256 x 1,128 x 1,256 x 1,256 x 1,256 x 2,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,192,144,15,0.000000,0.000007,0.000015,0.000014,0.000014,0.000016,0.000060,0.000006,0.000006,0.000567,0.000078,0.000077,0.000011,0.000000,0.000730,0.000052,0.000114,0.000113,0.000108,0.000112,0.000120,0.000000,0.000019,0.000018,0.000020,0.000021,0.000739,0.000791,0.000811,0.000811,0.009556,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.594609,1.144579,1.594609,,,1.594609,1.072046,1.538045,,,,,,,,,,,,,,,,,,,,,,,1.594609,1.144579,1.072046,1.538045,1.047348,0.710647,
1,tsukubaSet,FLOAT,12,16,8,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,64 x 3,256 x 1,32 x 1,16 x 1,256 x 1,256 x 1,64 x 1,64 x 2,64 x 1,256 x 1,256 x 1,256 x 1,16 x 1,256 x 1,32 x 5,256 x 1,256 x 1,64 x 2,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,384,288,15,0.000000,0.000014,0.000030,0.000020,0.000016,0.000016,0.000083,0.000006,0.000006,0.000548,0.000159,0.000159,0.000048,0.000000,0.000859,0.000130,0.000291,0.000087,0.000057,0.000055,0.000057,0.000000,0.000076,0.000033,0.000022,0.000028,0.000870,0.001005,0.001065,0.001065,0.099591,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.112227,1.198290,2.112227,,2.112227,,1.004996,1.884271,,,,,,,,,,,,,,,,,,,,,,,2.112227,1.198290,1.004996,1.884271,1.214723,0.413426,
1,tsukubaSet,FLOAT,12,16,8,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,64 x 7,32 x 2,32 x 1,16 x 1,16 x 1,16 x 1,32 x 2,32 x 1,32 x 3,32 x 2,128 x 1,16 x 1,16 x 1,32 x 8,32 x 5,256 x 1,32 x 2,64 x 8,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,384,288,15,0.000000,0.000014,0.000031,0.000020,0.000017,0.000016,0.000084,0.000007,0.000007,0.001487,0.000161,0.000161,0.000049,0.000000,0.001803,0.000129,0.000790,0.000228,0.000156,0.000149,0.000165,0.000000,0.000077,0.000033,0.000023,0.000029,0.001814,0.001946,0.002007,0.002007,0.099591,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.726569,1.224799,1.726569,,,1.726569,1.053350,1.884271,,,,,,,,,,,,,,,,,,,,,,,1.726569,1.224799,1.053350,1.884271,1.289389,0.519445,
2,venus,FLOAT,12,16,8,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,128 x 1,64 x 1,32 x 1,32 x 1,16 x 1,256 x 1,128 x 1,32 x 8,32 x 5,32 x 1,16 x 1,32 x 1,16 x 1,64 x 1,128 x 1,16 x 1,128 x 1,32 x 5,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,434,383,15,0.000000,0.000024,0.000047,0.000024,0.000021,0.000022,0.000115,0.000007,0.000007,0.000891,0.000254,0.000254,0.000087,0.000000,0.001377,0.000181,0.000525,0.000170,0.000068,0.000064,0.000063,0.000000,0.000142,0.000051,0.000031,0.000029,0.001391,0.001572,0.001660,0.001660,0.397187,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.228613,1.104168,2.228613,,2.228613,,1.013317,2.136884,,,,,,,,,,,,,,,,,,,,,,,2.228613,1.104168,1.013317,2.136884,1.287246,0.355150,
2,venus,FLOAT,12,16,8,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,32 x 5,64 x 2,32 x 1,32 x 1,32 x 3,64 x 1,128 x 1,32 x 1,256 x 1,32 x 3,64 x 1,64 x 1,16 x 1,128 x 1,32 x 5,64 x 1,64 x 2,128 x 2,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,434,383,15,0.000000,0.000024,0.000047,0.000025,0.000022,0.000022,0.000116,0.000007,0.000007,0.002759,0.000271,0.000271,0.000087,0.000000,0.003269,0.000179,0.001718,0.000447,0.000216,0.000187,0.000192,0.000000,0.000143,0.000056,0.000037,0.000035,0.003281,0.003460,0.003548,0.003548,0.397187,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.584179,1.101859,1.584179,,,1.584179,1.154037,2.136884,,,,,,,,,,,,,,,,,,,,,,,1.584179,1.101859,1.154037,2.136884,1.317971,0.489287,
3,barn1,FLOAT,12,16,8,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,32 x 3,16 x 1,32 x 1,16 x 1,16 x 1,16 x 1,64 x 1,32 x 5,32 x 5,32 x 1,256 x 1,64 x 1,16 x 1,256 x 1,256 x 1,16 x 1,64 x 1,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,432,381,15,0.000000,0.000032,0.000067,0.000036,0.000027,0.000026,0.000157,0.000007,0.000007,0.001926,0.000392,0.000392,0.000129,0.000000,0.002644,0.000178,0.001291,0.000358,0.000118,0.000080,0.000079,0.000000,0.000215,0.000080,0.000051,0.000047,0.002655,0.002839,0.002927,0.002927,0.707842,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.959873,0.903570,,,1.959873,,1.073308,2.436753,,,,,,,,,,,,,,,,,,,,,,,1.959873,0.903570,1.073308,2.436753,1.417609,0.376083,
3,barn1,FLOAT,12,16,8,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,64 x 6,16 x 1,16 x 1,32 x 1,32 x 5,16 x 1,128 x 1,32 x 1,256 x 1,256 x 2,256 x 1,64 x 1,16 x 1,128 x 3,32 x 6,16 x 1,64 x 1,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,432,381,15,0.000000,0.000032,0.000066,0.000036,0.000028,0.000026,0.000156,0.000007,0.000007,0.006136,0.000391,0.000391,0.000124,0.000000,0.006851,0.000181,0.004370,0.000906,0.000346,0.000258,0.000256,0.000000,0.000212,0.000081,0.000051,0.000047,0.006863,0.007044,0.007131,0.007131,0.707842,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939117,0.895286,,,,0.939117,1.131013,2.436753,,,,,,,,,,,,,,,,,,,,,,,0.939117,0.895286,1.131013,2.436753,1.535714,0.566051,
4,conesQuarterSize,FLOAT,12,16,8,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,128 x 2,256 x 1,16 x 1,64 x 4,32 x 1,16 x 1,32 x 1,32 x 5,32 x 5,32 x 2,64 x 1,64 x 1,16 x 1,128 x 1,32 x 3,128 x 1,32 x 3,32 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,450,375,15,0.000000,0.000070,0.000122,0.000067,0.000054,0.000043,0.000286,0.000008,0.000008,0.009487,0.000798,0.000797,0.000289,0.000000,0.010933,0.000181,0.006792,0.001748,0.000459,0.000261,0.000200,0.000000,0.000469,0.000151,0.000096,0.000082,0.010943,0.011123,0.011213,0.011213,1.480536,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.483238,0.893379,,1.483238,1.483238,,1.101454,1.602814,,,,,,,,,,,,,,,,,,,,,,,1.483238,0.893379,1.101454,1.602814,2.610391,0.435495,
4,conesQuarterSize,FLOAT,12,16,8,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,32 x 6,32 x 1,16 x 1,128 x 3,32 x 1,16 x 1,256 x 1,256 x 1,256 x 1,256 x 1,256 x 1,16 x 1,16 x 1,128 x 3,32 x 3,64 x 2,128 x 1,16 x 1,YES,CUDA,NVIDIA GeForce RTX 3090 Ti with 84 multiprocessors,12060,12060,450,375,15,0.000000,0.000070,0.000122,0.000064,0.000053,0.000041,0.000280,0.000008,0.000008,0.016282,0.000777,0.000776,0.000263,0.000000,0.017691,0.000180,0.011666,0.002800,0.000870,0.000509,0.000447,0.000000,0.000457,0.000149,0.000091,0.000078,0.017701,0.017881,0.017972,0.017972,1.480536,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.015925,0.900687,,1.015925,,1.015925,1.057755,1.602814,,,,,,,,,,,,,,,,,,,,,,,1.015925,0.900687,1.057755,1.602814,1.417162,0.601396,
