Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Run Success,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated disparity count (known at compile-time) - DOUBLE,Speedup over AVX256 CPU vectorization - DOUBLE,Speedup using CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated disparity count (known at compile-time) - HALF,Speedup over AVX256 CPU vectorization - HALF,Speedup using CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
5,conesHalfSize,FLOAT,192,16,8,YES,sockets,true,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,144,AVX256,900,750,7,0.000001,0.001491,0.001888,0.000339,0.000140,0.000154,0.002522,0.000311,0.000310,0.039646,0.009387,0.009386,0.003111,0.000001,0.056365,0.000129,0.028757,0.007359,0.002015,0.000852,0.000630,0.000000,0.006997,0.001539,0.000519,0.000331,0.056408,0.056535,0.056795,0.056795,9.722235,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.029433,1.050859,,4.029433,4.029433,,11.561561,1.014833,1.000000,2.064212,,,,,,,,,,,,,,,,,,,,,4.029433,1.050859,11.561561,0.988566,1.819194,0.468853,
5,conesHalfSize,FLOAT,192,64,16,YES,sockets,true,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,144,AVX512,900,750,7,0.000001,0.001510,0.002146,0.000322,0.000136,0.000142,0.002746,0.000300,0.000300,0.038342,0.010284,0.010282,0.002597,0.000001,0.055711,0.000125,0.027590,0.006954,0.001932,0.001059,0.000784,0.000000,0.007716,0.001645,0.000536,0.000407,0.055751,0.055869,0.056145,0.056145,9.722235,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.123791,1.055015,,4.123791,,4.123791,11.681950,0.876902,1.026572,2.175705,,,,,,,,,,,,,,,,,,,,,4.123791,1.055015,11.681950,0.988566,1.815953,0.459321,
6,conesFullSizeCropped,FLOAT,192,64,16,YES,sockets,true,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,144,AVX512,900,750,7,0.000000,0.002884,0.005129,0.000709,0.000226,0.000245,0.006292,0.000582,0.000582,0.073951,0.020928,0.020927,0.005621,0.000001,0.110045,0.000126,0.052749,0.014514,0.003555,0.001861,0.001313,0.000000,0.015850,0.003158,0.001041,0.000612,0.110083,0.110202,0.110500,0.110500,19.222697,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.253988,0.971721,,4.253988,4.253988,,5.683200,1.004704,1.027385,2.021869,,,,,,,,,,,,,,,,,,,,,4.253988,0.971721,5.683200,1.004704,1.579692,0.439022,
6,conesFullSizeCropped,FLOAT,192,64,16,YES,sockets,true,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,144,AVX512,900,750,7,0.000001,0.002795,0.004915,0.000722,0.000225,0.000238,0.006100,0.000541,0.000540,0.073943,0.021455,0.021453,0.005652,0.000001,0.110558,0.000130,0.053020,0.014312,0.003553,0.001868,0.001338,0.000000,0.016655,0.003139,0.001037,0.000655,0.110610,0.110735,0.111019,0.111019,19.222697,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.269118,0.968147,,4.269118,,4.269118,5.606706,1.004704,1.037064,2.097274,,,,,,,,,,,,,,,,,,,,,4.269118,0.968147,5.606706,1.004704,1.536087,0.440407,
0,tsukubaSetHalfSize,DOUBLE,192,16,8,YES,sockets,true,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,24,AVX256,192,144,15,0.000000,0.000023,0.000020,0.000018,0.000017,0.000016,0.000071,0.000021,0.000020,0.000499,0.000129,0.000129,0.000038,0.000000,0.000783,0.000015,0.000203,0.000103,0.000072,0.000056,0.000061,0.000000,0.000042,0.000032,0.000025,0.000029,0.000796,0.000811,0.000820,0.000820,0.011478,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,0.876299,0.967356,0.876299,,0.876299,,647.279722,2.385056,1.000000,1.970577,,,,,,,,,,,0.876299,0.967356,647.279722,2.338266,,0.864794,
0,tsukubaSetHalfSize,DOUBLE,192,64,16,YES,sockets,true,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX512,192,144,15,0.000000,0.000032,0.000048,0.000041,0.000036,0.000034,0.000160,0.000028,0.000028,0.001319,0.000243,0.000243,0.000071,0.000000,0.001859,0.000036,0.000591,0.000305,0.000163,0.000134,0.000117,0.000000,0.000077,0.000064,0.000048,0.000050,0.001874,0.001910,0.001918,0.001918,0.011478,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,1.053048,0.982672,1.053048,,,1.053048,1.834609,2.309440,1.020011,1.212262,,,,,,,,,,,1.053048,0.982672,1.834609,2.338266,,0.549325,
1,tsukubaSet,DOUBLE,192,16,8,YES,sockets,true,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,384,288,15,0.000000,0.000076,0.000066,0.000054,0.000046,0.000045,0.000213,0.000031,0.000031,0.001839,0.000624,0.000623,0.000126,0.000000,0.002899,0.000043,0.000904,0.000379,0.000249,0.000160,0.000142,0.000000,0.000331,0.000153,0.000071,0.000066,0.002914,0.002957,0.002979,0.002979,0.101174,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.237859,1.205974,1.237859,,1.237859,,178.556073,1.525075,1.000000,1.571018,,,,,,,,,,,1.237859,1.205974,178.556073,1.525075,,0.649467,
1,tsukubaSet,DOUBLE,192,16,8,YES,sockets,true,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX256,384,288,15,0.000000,0.000078,0.000122,0.000084,0.000081,0.000081,0.000371,0.000072,0.000072,0.003116,0.000642,0.000641,0.000156,0.000000,0.004432,0.000078,0.001273,0.000836,0.000433,0.000304,0.000266,0.000000,0.000287,0.000166,0.000102,0.000088,0.004447,0.004523,0.004544,0.004544,0.101174,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,1.303435,1.213516,1.303435,,,1.303435,118.185330,1.525075,1.000000,1.417064,,,,,,,,,,,1.303435,1.213516,118.185330,1.525075,,0.735918,
2,venus,DOUBLE,192,16,8,YES,sockets,true,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,48,AVX256,434,383,15,0.000000,0.000125,0.000087,0.000058,0.000048,0.000044,0.000236,0.000033,0.000033,0.003744,0.000600,0.000599,0.000171,0.000000,0.004912,0.000049,0.002121,0.000786,0.000388,0.000257,0.000189,0.000000,0.000311,0.000132,0.000081,0.000076,0.004929,0.004980,0.005045,0.005045,0.331150,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.191806,1.313763,1.191806,,1.191806,,120.848298,1.221424,1.000000,1.593416,,,,,,,,,,,1.191806,1.313763,120.848298,1.187772,,0.664492,
2,venus,DOUBLE,192,64,16,YES,sockets,true,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,YES,Optimized CPU,96,AVX512,434,383,15,0.000000,0.000109,0.000109,0.000086,0.000086,0.000084,0.000365,0.000068,0.000068,0.004462,0.000671,0.000670,0.000198,0.000000,0.005872,0.000075,0.002116,0.000980,0.000574,0.000423,0.000367,0.000000,0.000291,0.000147,0.000116,0.000123,0.005887,0.005959,0.005992,0.005992,0.331150,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,1.571333,1.305634,1.571333,,,1.571333,100.978875,1.126392,1.028331,1.475876,,,,,,,,,,,1.571333,1.305634,100.978875,1.187772,,0.667583,
