Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup over no CPU vectorization - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup over no CPU vectorization - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup over no CPU vectorization - HALF,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup using half-precision relative to float,Speedup using double-precision relative to float (actually slowdown),
3,barn1,DOUBLE,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000119,0.000130,0.000053,0.000029,0.000022,0.000234,0.000018,0.000018,0.009431,0.001121,0.001120,0.000699,0.000001,0.012237,0.000084,0.007336,0.001308,0.000507,0.000178,0.000108,0.000000,0.000811,0.000199,0.000078,0.000045,0.012288,0.012372,0.012398,0.012398,0.409366,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,0.987012,1.565894,,,0.987012,,0.968306,1.078760,,,,,,,,,,,0.987012,1.565894,0.968306,1.078760,,0.441073,
3,barn1,DOUBLE,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000001,0.000124,0.000134,0.000053,0.000036,0.000022,0.000240,0.000019,0.000018,0.010006,0.001124,0.001124,0.000691,0.000001,0.013265,0.000048,0.007640,0.001433,0.000550,0.000184,0.000117,0.000000,0.000806,0.000200,0.000074,0.000043,0.013323,0.013348,0.013374,0.013374,0.409366,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,1.188042,1.575543,,,,1.188042,0.956035,1.078760,,,,,,,,,,,1.188042,1.575543,0.956035,1.078760,,0.359086,
4,conesQuarterSize,DOUBLE,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000314,0.000300,0.000111,0.000043,0.000026,0.000480,0.000031,0.000031,0.025756,0.004146,0.004145,0.002134,0.000001,0.033083,0.000053,0.021001,0.003191,0.001042,0.000340,0.000182,0.000000,0.003390,0.000535,0.000160,0.000077,0.033136,0.033190,0.033214,0.033214,0.935734,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.468697,1.403102,,1.468697,1.468697,,0.963351,1.007662,,,,,,,,,,,1.468697,1.403102,0.963351,1.007662,,0.411014,
4,conesQuarterSize,DOUBLE,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000307,0.000312,0.000107,0.000043,0.000027,0.000484,0.000031,0.000030,0.026171,0.004139,0.004138,0.002102,0.000001,0.033345,0.000052,0.021141,0.003371,0.001112,0.000348,0.000197,0.000000,0.003378,0.000531,0.000155,0.000075,0.033392,0.033443,0.033469,0.033469,0.935734,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,1.500306,1.394873,,1.500306,,1.500306,0.965796,1.007662,,,,,,,,,,,1.500306,1.394873,0.965796,1.007662,,0.431415,
5,conesHalfSize,DOUBLE,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005146,0.007582,0.001625,0.000258,0.000061,0.009514,0.000109,0.000107,0.244773,0.038469,0.038466,0.018931,0.000002,0.332272,0.000277,0.186990,0.044481,0.009987,0.002800,0.000721,0.000000,0.028592,0.007258,0.002249,0.000368,0.332327,0.332630,0.332738,0.332738,7.401988,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.364823,1.328679,,1.364823,1.364823,,0.984161,1.092535,,,,,,,,,,,1.364823,1.328679,0.984161,1.092535,,0.466126,
5,conesHalfSize,DOUBLE,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.005327,0.007800,0.001686,0.000295,0.000070,0.009818,0.000071,0.000069,0.273805,0.039503,0.039501,0.018714,0.000002,0.363050,0.000331,0.210426,0.048918,0.010891,0.003207,0.000815,0.000000,0.028587,0.008706,0.001840,0.000387,0.363107,0.363413,0.363527,0.363527,7.401988,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,1.260067,1.322592,,1.260067,,1.260067,0.940386,1.092535,,,,,,,,,,,1.260067,1.322592,0.940386,1.092535,,0.476292,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010930,0.014628,0.003738,0.000673,0.000118,0.019133,0.000140,0.000138,0.517195,0.079363,0.079361,0.039087,0.000002,0.687690,0.000319,0.397073,0.090954,0.022945,0.005215,0.001433,0.000000,0.059242,0.015206,0.004802,0.000903,0.687762,0.688393,0.688503,0.688503,14.535008,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.349375,1.273553,,1.349375,1.349375,,0.964442,0.967485,,,,,,,,,,,1.349375,1.273553,0.964442,0.967485,,0.479499,
6,conesFullSizeCropped,DOUBLE,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.010569,0.014904,0.003556,0.000672,0.000130,0.019259,0.000158,0.000155,0.517132,0.076950,0.076947,0.038465,0.000002,0.665737,0.000256,0.387211,0.098408,0.023377,0.005742,0.001514,0.000000,0.057161,0.014394,0.004374,0.001017,0.665792,0.665999,0.666116,0.666116,14.535008,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,1.408149,1.284568,,1.408149,,1.408149,1.035685,0.967485,,,,,,,,,,,1.408149,1.284568,1.035685,0.967485,,0.503397,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000009,0.000012,0.000011,0.000012,0.000012,0.000046,0.000006,0.000006,0.000315,0.000070,0.000069,0.000021,0.000000,0.000471,0.000011,0.000140,0.000055,0.000042,0.000042,0.000038,0.000000,0.000026,0.000015,0.000016,0.000012,0.000490,0.000500,0.000502,0.000502,0.010539,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.417415,0.964392,1.417415,,1.417415,,1.354313,1.555292,,1.417415,0.964392,1.354313,1.555292,0.976685,,
0,tsukubaSetHalfSize,HALF,64,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,32,NEON,192,144,3,0.000000,0.000010,0.000012,0.000011,0.000011,0.000013,0.000048,0.000006,0.000006,0.000577,0.000071,0.000071,0.000020,0.000000,0.000745,0.000010,0.000319,0.000124,0.000052,0.000038,0.000038,0.000000,0.000026,0.000016,0.000016,0.000012,0.000768,0.000778,0.000781,0.000781,0.010539,,0.897545,0.897545,0.759585,0.120009,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003906,0.003906,0.002351,0.000470,0.000000,0.000000,,,,,,,,,,,,,,,,,,,1.580514,0.979203,1.580514,,,1.580514,1.053491,1.555292,,1.580514,0.979203,1.053491,1.555292,0.952366,,
1,tsukubaSet,HALF,64,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000022,0.000020,0.000021,0.000092,0.000012,0.000012,0.000941,0.000199,0.000199,0.000044,0.000000,0.001328,0.000019,0.000516,0.000183,0.000093,0.000069,0.000066,0.000000,0.000087,0.000040,0.000038,0.000026,0.001350,0.001369,0.001384,0.001384,0.093257,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.498700,1.343200,1.498700,,1.498700,,1.068555,1.637444,,1.498700,1.343200,1.068555,1.637444,0.960985,,
1,tsukubaSet,HALF,64,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,384,288,3,0.000000,0.000032,0.000029,0.000022,0.000020,0.000021,0.000092,0.000012,0.000012,0.001834,0.000191,0.000190,0.000045,0.000000,0.002204,0.000019,0.001142,0.000381,0.000150,0.000080,0.000065,0.000000,0.000090,0.000039,0.000035,0.000026,0.002229,0.002253,0.002267,0.002267,0.093257,,1.489692,1.454545,0.398917,0.222900,0.073622,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.003789,0.003789,0.001799,0.000407,0.000253,0.000000,,,,,,,,,,,,,,,,,,,1.267227,1.330150,1.267227,,,1.267227,1.007227,1.637444,,1.267227,1.330150,1.007227,1.637444,1.005307,,
2,venus,HALF,64,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000039,0.000024,0.000020,0.000020,0.000103,0.000013,0.000013,0.002661,0.000253,0.000253,0.000061,0.000000,0.003134,0.000020,0.001798,0.000488,0.000211,0.000095,0.000068,0.000000,0.000119,0.000068,0.000030,0.000037,0.003154,0.003174,0.003196,0.003196,0.279596,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.103860,1.574278,1.103860,,1.103860,,0.991791,1.086907,,1.103860,1.574278,0.991791,1.086907,0.983882,,
2,venus,HALF,64,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,434,383,3,0.000000,0.000045,0.000037,0.000024,0.000021,0.000021,0.000102,0.000013,0.000013,0.002934,0.000243,0.000243,0.000062,0.000000,0.003396,0.000020,0.001983,0.000535,0.000225,0.000100,0.000079,0.000000,0.000115,0.000065,0.000030,0.000037,0.003420,0.003440,0.003474,0.003474,0.279596,,0.447036,0.424310,0.883980,0.025304,0.014041,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002497,0.002497,0.001775,0.000162,0.000084,0.000000,,,,,,,,,,,,,,,,,,,1.172742,1.574196,1.172742,,,1.172742,0.997273,1.086907,,1.172742,1.574196,0.997273,1.086907,0.969144,,
3,barn1,HALF,64,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000066,0.000043,0.000024,0.000022,0.000022,0.000112,0.000014,0.000014,0.003909,0.000350,0.000349,0.000082,0.000000,0.004533,0.000021,0.002703,0.000713,0.000292,0.000117,0.000081,0.000000,0.000179,0.000071,0.000045,0.000059,0.004556,0.004576,0.004605,0.004605,0.409366,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,0.896295,1.573049,,,0.896295,,1.009659,1.068786,,0.896295,1.573049,1.009659,1.068786,1.187443,,
3,barn1,HALF,64,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,432,381,3,0.000000,0.000065,0.000048,0.000026,0.000023,0.000027,0.000123,0.000015,0.000015,0.004225,0.000347,0.000347,0.000080,0.000000,0.004856,0.000021,0.002925,0.000785,0.000307,0.000123,0.000086,0.000000,0.000173,0.000073,0.000046,0.000057,0.004878,0.004898,0.004922,0.004922,0.409366,,0.500413,0.486611,0.850224,0.039182,0.025785,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001738,0.001738,0.000796,0.000146,0.000128,0.000000,,,,,,,,,,,,,,,,,,,1.109117,1.575311,,,,1.109117,1.009811,1.068786,,1.109117,1.575311,1.009811,1.068786,0.975743,,
4,conesQuarterSize,HALF,64,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000000,0.000130,0.000083,0.000040,0.000027,0.000023,0.000174,0.000020,0.000020,0.008633,0.000878,0.000877,0.000189,0.000000,0.010126,0.000041,0.006179,0.001593,0.000563,0.000187,0.000118,0.000000,0.000450,0.000224,0.000099,0.000109,0.010171,0.010212,0.010237,0.010237,0.935734,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,0.935311,1.408638,,0.935311,0.935311,,1.001572,1.064943,,0.935311,1.408638,1.001572,1.064943,1.333526,,
4,conesQuarterSize,HALF,64,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,450,375,3,0.000001,0.000132,0.000097,0.000041,0.000028,0.000023,0.000188,0.000019,0.000019,0.009144,0.001051,0.001051,0.000181,0.000000,0.010815,0.000023,0.006540,0.001703,0.000589,0.000187,0.000122,0.000000,0.000614,0.000222,0.000107,0.000120,0.010854,0.010877,0.010902,0.010902,0.935734,,2.331733,1.489175,0.790637,0.159644,0.111081,0.073665,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.024178,0.021308,0.007224,0.003224,0.000391,0.000385,,,,,,,,,,,,,,,,,,,1.027346,1.415050,,1.027346,,1.027346,1.019693,1.064943,,1.027346,1.415050,1.019693,1.064943,1.324429,,
5,conesHalfSize,HALF,64,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001169,0.001766,0.000361,0.000103,0.000049,0.002240,0.000117,0.000115,0.088606,0.011284,0.011283,0.005065,0.000002,0.109067,0.000448,0.068842,0.014964,0.003447,0.001162,0.000325,0.000000,0.008483,0.001908,0.000736,0.000190,0.109122,0.109705,0.109838,0.109838,7.401988,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,1.045916,1.378062,,1.045916,1.045916,,0.999669,1.075413,,1.045916,1.378062,0.999669,1.075413,1.412060,,
5,conesHalfSize,HALF,64,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.001239,0.001948,0.000337,0.000120,0.000050,0.002434,0.000114,0.000106,0.096961,0.011642,0.011641,0.005086,0.000002,0.117478,0.000433,0.074740,0.016607,0.003755,0.001214,0.000379,0.000000,0.008658,0.001912,0.000853,0.000210,0.117533,0.118004,0.118121,0.118121,7.401988,,4.300990,1.891431,0.691837,0.197150,0.147833,0.107861,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.009449,0.007679,0.005110,0.000486,0.000203,0.000089,,,,,,,,,,,,,,,,,,,0.996742,1.380818,,0.996742,,0.996742,0.974539,1.075413,,0.996742,1.380818,0.974539,1.075413,1.465832,,
6,conesFullSizeCropped,HALF,64,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002862,0.004817,0.000980,0.000212,0.000093,0.006003,0.000307,0.000305,0.179335,0.027184,0.027183,0.010104,0.000001,0.224561,0.000214,0.130763,0.033279,0.006905,0.002587,0.000625,0.000000,0.020497,0.004915,0.001760,0.000385,0.224621,0.225021,0.225134,0.225134,14.535008,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.138688,1.284561,,1.138688,1.138688,,1.003502,0.991240,,1.138688,1.284561,1.003502,0.991240,1.466401,,
6,conesFullSizeCropped,HALF,64,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,64,NEON,900,750,3,0.000001,0.002805,0.004854,0.000870,0.000199,0.000096,0.006021,0.000318,0.000317,0.178343,0.025513,0.025512,0.010279,0.000002,0.222788,0.000206,0.133597,0.034056,0.007178,0.002716,0.000701,0.000000,0.018694,0.004990,0.001456,0.000384,0.222845,0.223052,0.223162,0.223162,14.535008,,17.005920,3.239433,0.594138,0.317419,0.285022,0.264702,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.180599,0.067538,0.014133,0.008030,0.005797,0.002902,,,,,,,,,,,,,,,,,,,1.174759,1.284850,,1.174759,,1.174759,1.005828,0.991240,,1.174759,1.284850,1.005828,0.991240,1.502591,,
