Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Device 0,Cuda version,Cuda Runtime Version,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,CUDA output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,CUDA output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT_1,Speedup using double-precision relative to float (actually slowdown)_1,Speedup using double-precision relative to float (actually slowdown)_2,Speedup using double-precision relative to float (actually slowdown)_3,Speedup using half-precision relative to float_1,Speedup using half-precision relative to float_2,Speedup using half-precision relative to float_3,Speedup w/ templated loop iteration count (known at compile-time) - All Runs_1,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count templated,Speedup relative to AMD Rome (48 Cores) - FLOAT on runs w/ disparity count not templated,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count templated,Speedup relative to AMD Rome (48 Cores) - DOUBLE on runs w/ disparity count not templated,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count templated only),Speedup relative to AMD Rome (48 Cores) - HALF on smallest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on largest 3 stereo sets (disparity count not templated only),Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count templated,Speedup relative to AMD Rome (48 Cores) - HALF on runs w/ disparity count not templated,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - HALF on largest 3 stereo sets,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs,Speedup w/ templated loop iteration count (known at compile-time) - All Runs on smallest 3 stereo sets,Speedup w/ templated loop iteration count (known at compile-time) - All Runs on largest 3 stereo sets,Speedup using half-precision relative to float,Speedup using half-precision relative to float on smallest 3 stereo sets,Speedup using half-precision relative to float on largest 3 stereo sets,Speedup using half-precision relative to float on smallest 3 stereo sets (disparity count templated only),Speedup using half-precision relative to float on largest 3 stereo sets (disparity count templated only),Speedup using half-precision relative to float on smallest 3 stereo sets (disparity count not templated only),Speedup using half-precision relative to float on largest 3 stereo sets (disparity count not templated only),Speedup using half-precision relative to float on runs w/ disparity count templated,Speedup using half-precision relative to float on runs w/ disparity count not templated,Speedup using double-precision relative to float (actually slowdown),Speedup using double-precision relative to float (actually slowdown) on smallest 3 stereo sets,Speedup using double-precision relative to float (actually slowdown) on largest 3 stereo sets,Speedup using double-precision relative to float (actually slowdown) on smallest 3 stereo sets (disparity count templated only),Speedup using double-precision relative to float (actually slowdown) on largest 3 stereo sets (disparity count templated only),Speedup using double-precision relative to float (actually slowdown) on smallest 3 stereo sets (disparity count not templated only),Speedup using double-precision relative to float (actually slowdown) on largest 3 stereo sets (disparity count not templated only),Speedup using double-precision relative to float (actually slowdown) on runs w/ disparity count templated,Speedup using double-precision relative to float (actually slowdown) on runs w/ disparity count not templated,
5,conesHalfSize,FLOAT,26,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000442,0.000506,0.000250,0.000158,0.000183,0.001098,0.000022,0.000022,0.051158,0.003956,0.003955,0.001349,0.000000,0.058061,0.000617,0.037192,0.009773,0.002508,0.000997,0.000666,0.000000,0.002783,0.000726,0.000277,0.000169,0.058090,0.058663,0.058941,0.058941,9.029251,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,3.882681,1.131511,,3.882681,,3.882681,,,3.882681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.882681,1.131511,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,FLOAT,26,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000442,0.000489,0.000208,0.000124,0.000138,0.000961,0.000021,0.000021,0.072272,0.003914,0.003913,0.001268,0.000000,0.078867,0.000599,0.049305,0.013798,0.005593,0.001871,0.001699,0.000000,0.002761,0.000727,0.000282,0.000143,0.078887,0.079514,0.079819,0.079819,9.029251,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,2.900715,1.135986,,2.900715,,,,2.900715,,2.900715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900715,1.135986,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,26,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.001059,0.000985,0.000476,0.000404,0.000302,0.002171,0.000033,0.000033,0.119788,0.007940,0.007938,0.002699,0.000000,0.133702,0.000737,0.086127,0.023192,0.006074,0.002762,0.001638,0.000000,0.005574,0.001448,0.000518,0.000380,0.133722,0.134427,0.134698,0.134698,18.889731,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,3.489758,0.988849,,3.489758,,3.489758,,,3.489758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489758,0.988849,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,26,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.001071,0.000969,0.000401,0.000310,0.000240,0.001920,0.000035,0.000034,0.158799,0.007910,0.007909,0.002522,0.000000,0.172219,0.000742,0.103315,0.029413,0.015396,0.006639,0.003862,0.000000,0.005546,0.001454,0.000531,0.000375,0.172240,0.173068,0.173369,0.173369,18.889731,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,2.733799,0.985213,,2.733799,,,,2.733799,,2.733799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.733799,0.985213,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,26,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,192,144,15,0.000000,0.000012,0.000023,0.000023,0.000022,0.000022,0.000091,0.000010,0.000010,0.000411,0.000114,0.000113,0.000016,0.000000,0.000658,0.001409,0.000088,0.000083,0.000082,0.000079,0.000080,0.000000,0.000031,0.000029,0.000027,0.000026,0.000678,0.002079,0.002102,0.002102,0.020564,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,0.342113,0.539945,0.342113,,0.342113,,,,0.342113,,,,,,,,,,,,,,,,,,0.342113,0.539945,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,26,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000027,0.000026,0.000026,0.000026,0.000106,0.000011,0.000011,0.000978,0.000119,0.000118,0.000021,0.000000,0.001252,0.001584,0.000197,0.000195,0.000198,0.000196,0.000187,0.000000,0.000032,0.000031,0.000028,0.000027,0.001276,0.002870,0.002895,0.002895,0.020564,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,0.697894,0.548494,0.697894,,,,0.697894,,,0.697894,,,,,,,,,,,,,,,,,0.697894,0.548494,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,DOUBLE,26,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,384,288,15,0.000000,0.000016,0.000029,0.000027,0.000027,0.000026,0.000114,0.000012,0.000011,0.000702,0.000211,0.000211,0.000070,0.000000,0.001125,0.000135,0.000305,0.000111,0.000097,0.000095,0.000098,0.000000,0.000091,0.000042,0.000039,0.000034,0.001162,0.001289,0.001354,0.001354,0.162138,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,,,,,,,,,,,,2.724183,0.752523,2.724183,,2.724183,,,,2.724183,,,,,,,,,,,,,,,,,,2.724183,0.752523,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,DOUBLE,26,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,384,288,15,0.000000,0.000015,0.000031,0.000029,0.000029,0.000028,0.000117,0.000010,0.000010,0.001931,0.000192,0.000191,0.000069,0.000000,0.002337,0.000103,0.000839,0.000284,0.000278,0.000264,0.000265,0.000000,0.000087,0.000039,0.000035,0.000031,0.002353,0.002455,0.002515,0.002515,0.162138,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,,,,,,,,,,,,,,2.355327,0.757229,2.355327,,,,2.355327,,,2.355327,,,,,,,,,,,,,,,,,2.355327,0.757229,,,,,,,,,,,,,,,,,,,,,,
2,venus,DOUBLE,26,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,434,383,15,0.000001,0.000022,0.000059,0.000055,0.000045,0.000044,0.000205,0.000012,0.000012,0.001161,0.000365,0.000365,0.000127,0.000000,0.001897,0.000170,0.000659,0.000169,0.000112,0.000108,0.000106,0.000000,0.000204,0.000062,0.000046,0.000049,0.001917,0.002080,0.002168,0.002168,0.489205,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,,,,,,,,,,,,2.773828,0.889305,2.773828,,2.773828,,,,2.773828,,,,,,,,,,,,,,,,,,2.773828,0.889305,,,,,,,,,,,,,,,,,,,,,,
2,venus,DOUBLE,26,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,434,383,15,0.000000,0.000021,0.000053,0.000047,0.000038,0.000037,0.000176,0.000011,0.000011,0.003787,0.000344,0.000344,0.000110,0.000000,0.004454,0.000156,0.002058,0.000614,0.000413,0.000363,0.000340,0.000000,0.000198,0.000059,0.000043,0.000045,0.004477,0.004629,0.004699,0.004699,0.489205,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,,,,,,,,,,,,,,2.003835,0.883802,2.003835,,,,2.003835,,,2.003835,,,,,,,,,,,,,,,,,2.003835,0.883802,,,,,,,,,,,,,,,,,,,,,,
3,barn1,DOUBLE,26,32,NO,,,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,432,381,15,0.000000,0.000030,0.000117,0.000067,0.000064,0.000062,0.000311,0.000013,0.000013,0.003180,0.000512,0.000511,0.000161,0.000000,0.004207,0.000153,0.001999,0.000624,0.000189,0.000191,0.000165,0.000000,0.000289,0.000092,0.000064,0.000065,0.004227,0.004381,0.004485,0.004485,0.883260,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,,,,,,,,,,,,2.728587,0.725748,,,,,,,2.728587,,,,,,,,,,,,,,,,,,2.728587,0.725748,,,,,,,,,,,,,,,,,,,,,,
3,barn1,DOUBLE,26,32,NO,,,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,432,381,15,0.000001,0.000031,0.000101,0.000054,0.000051,0.000049,0.000256,0.000013,0.000013,0.006572,0.000491,0.000491,0.000163,0.000000,0.007529,0.000166,0.003561,0.001291,0.000644,0.000579,0.000493,0.000000,0.000279,0.000089,0.000062,0.000060,0.007552,0.007720,0.007811,0.007811,0.883260,,0.500125,0.486322,0.850211,0.039127,0.025742,0.003682,,0.500357,0.486554,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,,,,,,,,,,,,,,,,,,,,,,2.034305,0.730220,,,,,,,,2.034305,,,,,,,,,,,,,,,,,2.034305,0.730220,,,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,DOUBLE,26,32,NO,,,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,450,375,15,0.000001,0.000080,0.000216,0.000125,0.000139,0.000139,0.000621,0.000015,0.000015,0.012434,0.000991,0.000990,0.000289,0.000000,0.014426,0.000153,0.008537,0.002182,0.000784,0.000491,0.000443,0.000000,0.000576,0.000214,0.000111,0.000089,0.014443,0.014597,0.014661,0.014661,1.843266,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,,,,,,,,,,,,3.327343,0.712284,,3.327343,,3.327343,,,3.327343,,,,,,,,,,,,,,,,,,3.327343,0.712284,,,,,,,,,,,,,,,,,,,,,,
4,conesQuarterSize,DOUBLE,26,32,NO,,,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,450,375,15,0.000000,0.000081,0.000184,0.000096,0.000103,0.000100,0.000483,0.000015,0.000015,0.017666,0.000967,0.000967,0.000283,0.000000,0.019499,0.000155,0.010218,0.003609,0.001623,0.001205,0.001007,0.000000,0.000572,0.000203,0.000102,0.000089,0.019517,0.019669,0.019736,0.019736,1.843266,,2.345647,1.502002,0.790667,0.161689,0.112012,0.073831,,2.344841,1.500297,0.790726,0.161695,0.111479,0.073938,,0.009695,0.008411,0.004409,0.001061,0.000172,0.000172,,,,,,,,,,,,,,,,,,,,,,2.544301,0.708107,,2.544301,,,,2.544301,,2.544301,,,,,,,,,,,,,,,,,2.544301,0.708107,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,DOUBLE,26,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000722,0.000923,0.000390,0.000320,0.000233,0.001865,0.000032,0.000031,0.123826,0.006288,0.006288,0.002116,0.000000,0.134862,0.000625,0.090522,0.023507,0.005980,0.002333,0.001443,0.000000,0.004492,0.001139,0.000406,0.000247,0.134886,0.135558,0.135758,0.135758,9.029251,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,,,,,,,,,,,,3.345117,1.089223,,3.345117,,3.345117,,,3.345117,,,,,,,,,,,,,,,,,,3.345117,1.089223,,,,,,,,,,,,,,,,,,,,,,
5,conesHalfSize,DOUBLE,26,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.000723,0.000918,0.000323,0.000237,0.000169,0.001645,0.000033,0.000032,0.122438,0.006246,0.006245,0.002216,0.000000,0.133294,0.000788,0.082234,0.022458,0.009893,0.005308,0.002558,0.000000,0.004492,0.001137,0.000389,0.000218,0.133330,0.134116,0.134326,0.134326,9.029251,,4.299231,1.890408,0.691790,0.196993,0.147836,0.107584,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.008970,0.007845,0.005569,0.000517,0.000154,0.000055,,,,,,,,,,,,,,,,,,,,,,3.410120,1.084233,,3.410120,,,,3.410120,,3.410120,,,,,,,,,,,,,,,,,3.410120,1.084233,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,DOUBLE,26,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.001560,0.001822,0.000757,0.000621,0.000417,0.003616,0.000053,0.000053,0.250853,0.012605,0.012604,0.004198,0.000000,0.272891,0.000836,0.179471,0.048910,0.012735,0.005985,0.003657,0.000000,0.009015,0.002265,0.000803,0.000492,0.272924,0.273724,0.273996,0.273996,18.889731,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,,,,,,,,,,,,3.390740,0.979956,,3.390740,,3.390740,,,3.390740,,,,,,,,,,,,,,,,,,3.390740,0.979956,,,,,,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,DOUBLE,26,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,900,750,7,0.000001,0.001566,0.001837,0.000624,0.000455,0.000299,0.003220,0.000053,0.000053,0.261643,0.012502,0.012502,0.004344,0.000000,0.283362,0.000939,0.169977,0.046255,0.023296,0.014985,0.007145,0.000000,0.009017,0.002261,0.000781,0.000453,0.283402,0.284210,0.284486,0.284486,18.889731,,16.997606,3.250078,0.594434,0.318499,0.286207,0.266033,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.129079,0.051396,0.010578,0.006204,0.004348,0.001824,,,,,,,,,,,,,,,,,,,,,,3.297134,0.988431,,3.297134,,,,3.297134,,3.297134,,,,,,,,,,,,,,,,,3.297134,0.988431,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,HALF,26,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,192,144,15,0.000000,0.000013,0.000023,0.000023,0.000022,0.000022,0.000090,0.000010,0.000010,0.000404,0.000109,0.000108,0.000017,0.000000,0.000643,0.001407,0.000083,0.000082,0.000081,0.000080,0.000080,0.000000,0.000028,0.000027,0.000027,0.000026,0.000669,0.002075,0.002098,0.002098,0.020564,,0.897685,0.897685,0.759549,0.120081,0.017723,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.002279,0.002279,0.001736,0.000145,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339440,0.494255,0.339440,,0.339440,,,,0.339440,,,,,0.339440,0.494255,,,,,,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,HALF,26,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,192,144,15,0.000000,0.000014,0.000028,0.000028,0.000027,0.000026,0.000110,0.000011,0.000011,0.000828,0.000114,0.000113,0.000018,0.000000,0.001097,0.001996,0.000171,0.000171,0.000165,0.000160,0.000156,0.000000,0.000029,0.000028,0.000028,0.000027,0.001123,0.003123,0.003147,0.003147,0.020564,,0.897685,0.897685,0.759549,0.120081,0.017723,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.002279,0.002279,0.001736,0.000145,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392334,0.501846,0.392334,,,,0.392334,,,0.392334,,,,0.392334,0.501846,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,HALF,26,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,384,288,15,0.000000,0.000013,0.000026,0.000025,0.000025,0.000027,0.000102,0.000010,0.000009,0.000448,0.000137,0.000136,0.000019,0.000000,0.000731,0.001266,0.000119,0.000084,0.000083,0.000082,0.000082,0.000000,0.000034,0.000034,0.000035,0.000033,0.000744,0.002006,0.002050,0.002050,0.162138,,1.489674,1.454536,0.398908,0.222991,0.073767,0.023257,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004892,0.004892,0.002478,0.000461,0.000326,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012238,0.772568,1.012238,,1.012238,,,,1.012238,,,,,1.012238,0.772568,,,,,,,,,,,,,,,,,,,,,,
1,tsukubaSet,HALF,26,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,CUDA,NVIDIA H100 PCIe with 114 multiprocessors,12040,12040,384,288,15,0.000000,0.000014,0.000034,0.000033,0.000032,0.000035,0.000135,0.000010,0.000010,0.001209,0.000134,0.000134,0.000018,0.000000,0.001527,0.001458,0.000284,0.000233,0.000244,0.000226,0.000218,0.000000,0.000035,0.000034,0.000033,0.000031,0.001543,0.003022,0.003070,0.003070,0.162138,,1.489674,1.454536,0.398908,0.222991,0.073767,0.023257,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004892,0.004892,0.002478,0.000461,0.000326,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935869,0.765062,0.935869,,,,0.935869,,,0.935869,,,,0.935869,0.765062,,,,,,,,,,,,,,,,,,,,,,
