Input Index,Stereo Set,Data Type,Total number of CPU threads,BYTES_ALIGN_MEMORY,CPU Threads Pinned To Socket,OMP_PLACES,OMP_PROC_BIND,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DataKBp,LambdaBp,SigmaBp,Memory allocation of all BP data run at or before start of run,BP data arranged for memory coalescence,Memory for BP allocated/freed outside of runs,Acceleration,Number of parallel CPU threads in run,Vectorization,Image Width,Image Height,Number of evaluation runs,Time init settings malloc (median timing across evaluation runs),Level 0 Data Costs (median timing across evaluation runs),Level 1 Data Costs (median timing across evaluation runs),Level 2 Data Costs (median timing across evaluation runs),Level 3 Data Costs (median timing across evaluation runs),Level 4 Data Costs (median timing across evaluation runs),Total time get data costs after bottom level (median timing across evaluation runs),Time to init message values (median timing across evaluation runs),Time to init message values (kernel portion only) (median timing across evaluation runs),Total time BP Iters (median timing across evaluation runs),Total time Copy Data (median timing across evaluation runs),Total time Copy Data (kernel portion only) (median timing across evaluation runs),Time get output disparity (median timing across evaluation runs),Time final free (median timing across evaluation runs),Total timed (median timing across evaluation runs),Smoothing Runtime (median timing across evaluation runs),Level 0 BP Runtime (median timing across evaluation runs),Level 1 BP Runtime (median timing across evaluation runs),Level 2 BP Runtime (median timing across evaluation runs),Level 3 BP Runtime (median timing across evaluation runs),Level 4 BP Runtime (median timing across evaluation runs),Level 0 Copy Runtime (median timing across evaluation runs),Level 1 Copy Runtime (median timing across evaluation runs),Level 2 Copy Runtime (median timing across evaluation runs),Level 3 Copy Runtime (median timing across evaluation runs),Level 4 Copy Runtime (median timing across evaluation runs),Total BP Runtime (median timing across evaluation runs),Total Runtime not including data transfer time (median timing across evaluation runs),Total runtime including data transfer time (median timing across evaluation runs),Median Optimized Runtime (including transfer time),Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated loop iteration count (known at compile-time) - FLOAT,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - FLOAT,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - FLOAT,Speedup relative to AMD Rome (48 Cores) - DOUBLE,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - DOUBLE,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - DOUBLE,Speedup w/ templated loop iteration count (known at compile-time) - DOUBLE,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - DOUBLE,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - DOUBLE,Speedup relative to AMD Rome (48 Cores) - HALF,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - HALF,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count templated - HALF,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - HALF,Speedup w/ templated loop iteration count (known at compile-time) - HALF,Speedup relative to AMD Rome (48 Cores) on runs w/ disparity count not templated - HALF,Speedup relative to AMD Rome (48 Cores) on largest 3 stereo sets - HALF,
5,conesHalfSize,FLOAT,96,32,NO,,,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,900,750,7,0.000001,0.002422,0.003308,0.000560,0.000149,0.000088,0.004111,0.000227,0.000224,0.074491,0.023625,0.023623,0.006182,0.000001,0.111074,0.000050,0.061092,0.010281,0.002096,0.000607,0.000378,0.000000,0.018105,0.003769,0.001066,0.000689,0.111120,0.111170,0.111474,0.111474,7.739303,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.052958,1.320106,,2.052958,1.001930,1.021569,,2.052958,,,,,,,,,,,,,,,,,
5,conesHalfSize,FLOAT,96,32,NO,,,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,900,750,7,0.000001,0.002414,0.003288,0.000558,0.000150,0.000091,0.004100,0.000239,0.000236,0.076579,0.023902,0.023900,0.006200,0.000001,0.113458,0.000051,0.062196,0.011051,0.002306,0.000628,0.000413,0.000000,0.018133,0.003773,0.001094,0.000896,0.113506,0.113558,0.113878,0.113878,7.739303,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,4.300188,1.891377,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.033155,1.325326,,,0.999870,1.021569,2.033155,2.033155,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,96,32,NO,,,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,900,750,7,0.000001,0.006907,0.006907,0.001743,0.000317,0.000157,0.009160,0.000475,0.000475,0.163225,0.051737,0.051735,0.012987,0.000001,0.244479,0.000050,0.129255,0.027412,0.004566,0.001332,0.000666,0.000000,0.038920,0.008952,0.002411,0.001448,0.244530,0.244581,0.244895,0.244895,16.941924,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.919449,1.102537,,1.919449,1.001249,1.009105,,1.919449,,,,,,,,,,,,,,,,,
6,conesFullSizeCropped,FLOAT,96,32,NO,,,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,900,750,7,0.000001,0.006881,0.006955,0.001744,0.000332,0.000158,0.009186,0.000484,0.000483,0.164685,0.051444,0.051441,0.013025,0.000002,0.246691,0.000051,0.129770,0.027916,0.004795,0.001541,0.000671,0.000000,0.038349,0.009093,0.002459,0.001583,0.246746,0.246796,0.247125,0.247125,16.941924,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,17.044764,3.251223,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.917875,1.098482,,,0.995775,1.009105,1.917875,1.917875,,,,,,,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,96,32,NO,,,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,24,AVX256_float16Vect,192,144,15,0.000000,0.000014,0.000012,0.000012,0.000013,0.000011,0.000048,0.000013,0.000013,0.000306,0.000092,0.000091,0.000020,0.000000,0.000495,0.000009,0.000142,0.000060,0.000039,0.000033,0.000030,0.000000,0.000032,0.000021,0.000020,0.000019,0.000509,0.000517,0.000526,0.000526,0.008251,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.366426,1.345773,1.366426,1.366426,1.719231,1.946513,,,,,,,,,,,
0,tsukubaSetHalfSize,DOUBLE,96,32,NO,,,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX256_float16Vect,192,144,15,0.000000,0.000014,0.000020,0.000018,0.000020,0.000019,0.000078,0.000016,0.000016,0.000720,0.000126,0.000125,0.000031,0.000000,0.000987,0.000016,0.000349,0.000157,0.000084,0.000065,0.000060,0.000000,0.000038,0.000030,0.000025,0.000032,0.001000,0.001016,0.001024,0.001024,0.008251,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,,,,,,,,,1.972509,1.367080,1.972509,,1.207114,1.946513,1.972509,,,,,,,,,,
1,tsukubaSet,DOUBLE,96,32,NO,,,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,48,AVX256_float16Vect,384,288,15,0.000000,0.000069,0.000048,0.000023,0.000019,0.000019,0.000107,0.000021,0.000021,0.002077,0.000570,0.000570,0.000147,0.000000,0.002997,0.000017,0.001533,0.000288,0.000127,0.000069,0.000054,0.000000,0.000384,0.000102,0.000049,0.000035,0.003014,0.003031,0.003074,0.003074,0.081311,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,1.199672,1.500579,1.199672,1.199672,0.673703,1.001242,,,,,,,,,,,
1,tsukubaSet,DOUBLE,96,32,NO,,,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,384,288,15,0.000000,0.000049,0.000049,0.000035,0.000031,0.000032,0.000150,0.000038,0.000038,0.002166,0.000498,0.000496,0.000081,0.000000,0.002997,0.000027,0.001193,0.000464,0.000223,0.000152,0.000121,0.000000,0.000277,0.000101,0.000072,0.000052,0.003019,0.003047,0.003078,0.003078,0.081311,,1.490207,1.455079,0.399143,0.222937,0.073667,0.023248,,1.490623,1.455459,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,,,,,,,,,1.924124,1.509963,1.924124,,0.974685,1.001242,1.924124,,,,,,,,,,
2,venus,DOUBLE,96,32,NO,,,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,434,383,15,0.000000,0.000081,0.000053,0.000033,0.000032,0.000029,0.000147,0.000042,0.000041,0.003139,0.000610,0.000609,0.000193,0.000000,0.004217,0.000026,0.002128,0.000462,0.000267,0.000153,0.000125,0.000000,0.000350,0.000119,0.000068,0.000070,0.004252,0.004279,0.004332,0.004332,0.207932,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,1.387873,2.092278,1.387873,1.387873,0.999741,1.242070,,,,,,,,,,,
2,venus,DOUBLE,96,32,NO,,,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,YES,YES,YES,Optimized CPU,96,AVX256_float16Vect,434,383,15,0.000000,0.000085,0.000054,0.000032,0.000032,0.000029,0.000150,0.000043,0.000042,0.004161,0.000628,0.000626,0.000199,0.000000,0.005278,0.000026,0.002908,0.000608,0.000317,0.000198,0.000142,0.000000,0.000356,0.000123,0.000067,0.000071,0.005302,0.005327,0.005381,0.005381,0.207932,,0.446534,0.423807,0.883962,0.025249,0.013987,0.005102,,0.446589,0.423863,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,,,,,,,,,1.749844,2.079331,1.749844,,1.001437,1.242070,1.749844,,,,,,,,,,
